,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,257.363431054,249.73803602299998,221.862640992,206.912640992,217.512640992,243.06264099199998,217.36106086799998,210.534085713,193.307110558,175.15553043399999,155.10395031,138.00395031,119.00395031,97.15395031,87.65395031,74.303160248,44.751580124,6.6499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Coal Gasification + ammonia synthesis,77.89999999999999,76.95,57.8,56.849999999999994,47.15,54.949999999999996,43.8,65.55,61.75,57.949999999999996,54.15,46.55,38.949999999999996,31.349999999999998,16.15,8.549999999999999,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,0.0,16.15,26.599999999999998,32.3,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,33.25,11.399999999999999,11.399999999999999,11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Electrolyser + SMR + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,2.8499999999999996,3.8,4.75,5.699999999999999,6.6499999999999995,7.6,9.5,10.45,11.399999999999999,12.35,12.35,12.35,12.35,12.35,12.35,7.8,7.8,7.8,7.8,9.2,8.15,12.35,7.8
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,3.4753950309999997,5.050790062,7.676185093,9.601580124,10.551580124,11.501580124,12.451580124,14.351580124,17.201580124,19.101580123999998,20.051580124,21.001580124,21.001580124,21.001580124,21.001580124,21.001580124,21.001580124,15.751580124,15.751580124,15.751580124,15.751580124,21.001580124,19.601580123999998,21.001580124,15.751580124
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,6.225395031,12.450790062,25.726185092999998,43.801580124,63.776975154999995,85.626975155,112.22697515499999,135.976975155,164.476975155,186.32697515499999,210.07697515499999,233.82697515499999,254.726975155,276.576975155,306.026975155,338.32697515499996,368.726975155,388.12697515499997,390.026975155,390.026975155,390.026975155,393.426975155,403.87697515499997,412.426975155,422.32697515499996
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,5.5253950309999995,12.800790061999999,25.726185092999998,43.801580124,67.576975155,82.776975155,114.126975155,135.976975155,162.57697515499999,192.026975155,215.776975155,250.92697515499998,281.326975155,302.226975155,329.776975155,356.37697515499997,384.87697515499997,416.62697515499997,421.976975155,422.926975155,423.526975155,426.676975155,434.276975155,440.926975155,446.963813036
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Natural Gas ATR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,3.7253950309999997,8.600790062,10.526185093,15.301580124,16.276975155,17.226975154999998,17.226975154999998,20.076975155,20.076975155,21.976975154999998,28.652370186,35.327765217,40.077765217,40.077765217,41.027765216999995,41.027765216999995,41.977765217,41.977765217,41.977765217,41.977765217,41.977765217,41.977765217,41.977765217,41.977765217,41.977765217
4,Oversized ATR + CCS,0.0,0.0,0.0,0.0,0.0,0.0,5.949999999999999,12.375395031,16.200790062,20.950790062,24.776185093,24.776185093,24.776185093,27.626185093,28.576185093,31.426185092999997,38.101580124,44.776975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995,49.526975154999995
6,Natural Gas SMR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.9,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,4.75,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999
13,ESMR Gas + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5.699999999999999,7.6,15.225395031,23.800790061999997,30.476185092999998,34.276185092999995,34.276185092999995,34.276185092999995,35.226185093,35.226185093,35.826185093,35.826185093,35.826185093,36.776185092999995,37.126185093,37.126185093,38.076185093,37.726185093
9,GHR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,10.45,23.75,24.7,25.65,25.65,25.65,25.65,26.599999999999998,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,31.349999999999998,31.349999999999998,31.349999999999998,32.3,32.3,32.3
14,Methane Pyrolysis + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,12.35,18.05,20.9,26.625395031,36.150790062,42.826185093,46.626185093,46.626185093,47.576185093,47.576185093,47.576185093,45.476185093,45.476185093,45.476185093,45.476185093,47.576185093,47.576185093,47.576185093,43.376185093
11,Biomass Digestion + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.9,2.8499999999999996,4.75,5.699999999999999,6.6499999999999995,6.6499999999999995,6.6499999999999995,6.6499999999999995,6.6499999999999995,6.6499999999999995,6.6499999999999995,4.2,4.2,4.2,4.2,5.25,5.25,6.6499999999999995,4.2
12,Biomass Gasification + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.9,2.8499999999999996,4.75,5.699999999999999,6.6499999999999995,6.6499999999999995,6.6499999999999995,6.6499999999999995,6.6499999999999995,6.6499999999999995,6.6499999999999995,4.2,4.2,4.2,4.2,6.3,5.25,6.6499999999999995,4.2
18,Waste to ammonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,15.2,25.65,40.85,56.05,63.65,70.3,79.8,89.3,93.1,98.8,104.5,111.14999999999999,112.1,112.1,113.05,113.05,114.0,115.89999999999999,116.85
