sector,product,region,technology,parameter_group,parameter,unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
aluminium,Aluminium,Africa,Carbon Anode + Grid,Energy,Gas Consumption,GJ,0.5613699999999999,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.5256,0.31536,0.31536,0.31536,0.31536
aluminium,Aluminium,Africa,Carbon Anode + Grid,Energy,Hydrogen Consumption,GJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Grid,Energy,Oil Consumption,GJ,0.22300999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.20879999999999999,0.12528,0.12528,0.12528,0.12528
aluminium,Aluminium,Africa,Carbon Anode + Grid,Lifetime,Lifetime,Years,53.83,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,30.24,30.24,30.24,30.24
aluminium,Aluminium,Africa,Carbon Anode + Grid,Opex,Annual O&M,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Grid,Opex,Fixed Opex,USD,189.02585091959997,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,176.981290848,106.1887745088,106.1887745088,106.1887745088,106.1887745088
aluminium,Aluminium,Africa,Carbon Anode + Grid,Opex,Variable Opex,USD,192.25,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,108.0,108.0,108.0,108.0
aluminium,Aluminium,Africa,Carbon Anode + Grid,Production,Annual production volume,Mt,0.769,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.432,0.432,0.432,0.432
aluminium,Aluminium,Africa,Carbon Anode + Grid,Production,Number of plants,plant,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aluminium,Aluminium,Africa,Carbon Anode + Grid,Raw material,Alumina Consumption,GJ,1.488015,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,1.3932,0.83592,0.83592,0.83592,0.83592
