product,scenario,region,year,value
Alumina,BAU,Rest of Asia,2036,12.5089625
Alumina,BAU,Africa,2036,0
Alumina,BAU,Oceania,2036,25.62051476
Alumina,BAU,Russia,2036,3.322061412
Alumina,BAU,China,2037,81.09892018
Alumina,BAU,Europe,2037,6.767428
Alumina,BAU,North America,2037,2.090747
Alumina,BAU,South America,2037,11.217819
Alumina,BAU,Middle East,2037,4.5646904
Alumina,BAU,Rest of Asia,2037,12.77953875
Alumina,BAU,Africa,2037,0
Alumina,BAU,Oceania,2037,27.3593488
Alumina,BAU,Russia,2037,3.547525791
Alumina,BAU,China,2038,81.09892018
Alumina,BAU,Europe,2038,6.767428
Alumina,BAU,North America,2038,2.090747
Alumina,BAU,South America,2038,11.217819
Alumina,BAU,Middle East,2038,4.5646904
Alumina,BAU,Rest of Asia,2038,13.07206439
Alumina,BAU,Africa,2038,0
Alumina,BAU,Oceania,2038,29.23923868
Alumina,BAU,Russia,2038,3.791280051
Alumina,BAU,China,2039,81.09892018
Alumina,BAU,Europe,2039,6.767428
Alumina,BAU,North America,2039,2.090747
Alumina,BAU,South America,2039,11.217819
Alumina,BAU,Middle East,2039,4.5646904
Alumina,BAU,Rest of Asia,2039,13.39034147
Alumina,BAU,Africa,2039,0
Alumina,BAU,Oceania,2039,31.28461785
Alumina,BAU,Russia,2039,4.056492335
Alumina,BAU,China,2040,81.09892018
Alumina,BAU,Europe,2040,6.767428
Alumina,BAU,North America,2040,2.090747
Alumina,BAU,South America,2040,11.217819
Alumina,BAU,Middle East,2040,4.5646904
Alumina,BAU,Rest of Asia,2040,13.73443409
Alumina,BAU,Africa,2040,0
Alumina,BAU,Oceania,2040,33.49589832
Alumina,BAU,Russia,2040,4.343216064
Alumina,BAU,China,2041,81.09892018
Alumina,BAU,Europe,2041,6.767428
Alumina,BAU,North America,2041,2.090747
Alumina,BAU,South America,2041,11.217819
Alumina,BAU,Middle East,2041,4.5646904
Alumina,BAU,Rest of Asia,2041,14.10574267
Alumina,BAU,Africa,2041,0
Alumina,BAU,Oceania,2041,35.88207966
Alumina,BAU,Russia,2041,4.652618159
Alumina,BAU,China,2042,81.09892018
Alumina,BAU,Europe,2042,6.767428
Alumina,BAU,North America,2042,2.090747
Alumina,BAU,South America,2042,11.217819
Alumina,BAU,Middle East,2042,4.5646904
Alumina,BAU,Rest of Asia,2042,14.24824013
Alumina,BAU,Africa,2042,0
Alumina,BAU,Oceania,2042,36.79782688
Alumina,BAU,Russia,2042,4.771357712
Alumina,BAU,China,2043,81.09892018
Alumina,BAU,Europe,2043,6.767428
Alumina,BAU,North America,2043,2.090747
Alumina,BAU,South America,2043,11.217819
Alumina,BAU,Middle East,2043,4.5646904
Alumina,BAU,Rest of Asia,2043,14.28547805
Alumina,BAU,Africa,2043,0
Alumina,BAU,Oceania,2043,37.03713301
Alumina,BAU,Russia,2043,4.80238713
Alumina,BAU,China,2044,81.09892018
Alumina,BAU,Europe,2044,6.767428
Alumina,BAU,North America,2044,2.090747
Alumina,BAU,South America,2044,11.217819
Alumina,BAU,Middle East,2044,4.5646904
Alumina,BAU,Rest of Asia,2044,14.3539288
Alumina,BAU,Africa,2044,0
Alumina,BAU,Oceania,2044,37.47702564
Alumina,BAU,Russia,2044,4.85942542
Alumina,BAU,China,2045,81.09892018
Alumina,BAU,Europe,2045,6.767428
Alumina,BAU,North America,2045,2.090747
Alumina,BAU,South America,2045,11.217819
Alumina,BAU,Middle East,2045,4.5646904
Alumina,BAU,Rest of Asia,2045,14.42751569
Alumina,BAU,Africa,2045,0
Alumina,BAU,Oceania,2045,37.9499252
Alumina,BAU,Russia,2045,4.920743523
Alumina,BAU,China,2046,81.09892018
Alumina,BAU,Europe,2046,6.767428
Alumina,BAU,North America,2046,2.090747
Alumina,BAU,South America,2046,11.217819
Alumina,BAU,Middle East,2046,4.5646904
Alumina,BAU,Rest of Asia,2046,14.50789347
Alumina,BAU,Africa,2046,0
Alumina,BAU,Oceania,2046,38.46646579
Alumina,BAU,Russia,2046,4.987720303
Alumina,BAU,China,2047,81.09892018
Alumina,BAU,Europe,2047,6.767428
Alumina,BAU,North America,2047,2.090747
Alumina,BAU,South America,2047,11.217819
Alumina,BAU,Middle East,2047,4.5646904
Alumina,BAU,Rest of Asia,2047,14.59635478
Alumina,BAU,Africa,2047,0
Alumina,BAU,Oceania,2047,39.03495449
Alumina,BAU,Russia,2047,5.061432888
Alumina,BAU,China,2048,81.09892018
Alumina,BAU,Europe,2048,6.767428
Alumina,BAU,North America,2048,2.090747
Alumina,BAU,South America,2048,11.217819
Alumina,BAU,Middle East,2048,4.5646904
Alumina,BAU,Rest of Asia,2048,14.69400497
Alumina,BAU,Africa,2048,0
Alumina,BAU,Oceania,2048,39.66249474
Alumina,BAU,Russia,2048,5.14280234
Alumina,BAU,China,2049,81.09892018
Alumina,BAU,Europe,2049,6.767428
Alumina,BAU,North America,2049,2.090747
Alumina,BAU,South America,2049,11.217819
Alumina,BAU,Middle East,2049,4.5646904
Alumina,BAU,Rest of Asia,2049,14.8030527
Alumina,BAU,Africa,2049,0
Alumina,BAU,Oceania,2049,40.36328019
Alumina,BAU,Russia,2049,5.233669066
Alumina,BAU,China,2050,81.09892018
Alumina,BAU,Europe,2050,6.767428
Alumina,BAU,North America,2050,2.090747
Alumina,BAU,South America,2050,11.217819
Alumina,BAU,Middle East,2050,4.5646904
Alumina,BAU,Rest of Asia,2050,14.92632261
Alumina,BAU,Africa,2050,0
Alumina,BAU,Oceania,2050,41.15546326
Alumina,BAU,Russia,2050,5.336386785
Alumina,BAU,Global,2020,126.683184
Alumina,BAU,Global,2021,129.9229332
Alumina,BAU,Global,2022,125.4287596
Alumina,BAU,Global,2023,124.6367631
Alumina,BAU,Global,2024,125.6425889
Alumina,BAU,Global,2025,123.7792348
