,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,243.53398100840667,243.53398100840667,243.53398100840667,190.00173476727343,148.16559318334382,111.61727571781248,56.32516916376184,8.76169298102962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Coal Gasification + ammonia synthesis,85.2488995025938,85.2488995025938,85.2488995025938,81.62510223046397,78.00130495833415,74.37750768620431,52.63472405342535,40.87610149825711,29.11747894308886,18.775056387920614,11.265033832752367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,9.240680538805359,12.320907385073813,43.43558556211243,69.09791004661415,90.47625399231049,72.40931430522788,52.85334857041353,46.9740372928294,35.37994431179978,32.00397388593841,25.347866500864598,9.634322555168245,3.7550112775841225,3.7550112775841225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Electrolyser + SMR + ammonia synthesis,0.0,0.0,0.0,24.541868064094633,43.79591200979099,61.09018552962596,52.14524857041353,45.90149760574679,40.02218632816267,29.13619334713305,27.01189334713305,22.019812808327693,9.634322555168245,3.7550112775841225,2.5033408517227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,0.0,0.0,3.6237972721298273,7.2475945442596545,10.871391816389481,14.495189088519309,16.454959514380683,18.414729940242058,13.01029298102962,14.261963406890994,14.261963406890994,10.013363406890994,10.013363406890994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,6.70402411839828,13.670476247705151,15.630246673566525,18.545943945696354,19.797614371557728,21.0492847974191,21.0492847974191,21.0492847974191,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475,22.300955223280475
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,13.572577810935186,22.91115678651051,28.246897638233257,31.870694910363085,33.830465336224464,35.082135762085834,35.790235762085835,35.790235762085835,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205,37.041906187947205
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,22.777877810935184,38.52473732531587,54.86101902876136,68.39821630089119,83.81188672675256,92.64021084515085,101.13741084515084,108.21841084515084,121.75560811728067,136.29664896900343,149.29027581527188,169.82517581527188,186.11147581527186,203.81397581527187,222.93267581527186,246.29997581527186,272.0394026615403,298.9472026615403,303.9039026615403,303.9039026615403,306.98412950780875,308.40032950780875,312.64892950780876,319.0218295078088,327.51902950780874
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,18.281450964666732,37.23975133077016,50.28335988048411,68.15245442474377,76.48512485060515,83.64942212273498,100.97494624113325,113.72074624113324,125.59391666699462,137.63161666699463,161.7070166669946,179.40951666699462,207.27324351326308,226.63977035953152,249.29897035953152,275.0383972058,300.0697240520684,319.8965240520684,322.7289240520684,324.1451240520684,324.8532240520684,324.8532240520684,337.84685089833687,346.3440508983369,357.21337774460534
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,3.6237972721298273,5.583567697991201,7.543338123852576,9.50310854971395,10.754778975575324,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699
