product,year,region,name,unit,emissivity_type,scope,scenario,emission_factor_n2o
Ammonium nitrate,2027,Namibia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonia,2027,Namibia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Urea,2027,Namibia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Ammonium nitrate,2027,Namibia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonia,2027,Namibia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Urea,2027,Australia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2027,Australia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2027,Australia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Urea,2027,Australia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Ammonium nitrate,2027,Australia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonia,2027,Australia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Urea,2028,China,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0063474209650582
Urea,2028,North America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057412129980287
Urea,2028,Rest of Asia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0074236272878535
Urea,2028,Russia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057104825291181
Urea,2028,Europe,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056841264559068
Urea,2028,India,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0069448252911813
Urea,2028,Middle East,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Urea,2028,Africa,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Urea,2028,Latin America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Urea,2028,Oceania,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2028,China,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004774494569169
Ammonium nitrate,2028,North America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0043185083249444
Ammonium nitrate,2028,Rest of Asia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0055840109494088
Ammonium nitrate,2028,Russia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042953930380067
Ammonium nitrate,2028,Europe,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042755681470621
Ammonium nitrate,2028,India,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0052238587639143
Ammonium nitrate,2028,Middle East,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonium nitrate,2028,Africa,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonium nitrate,2028,Latin America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonium nitrate,2028,Oceania,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2028,China,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0112199999999999
Ammonia,2028,North America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0101484382700448
Ammonia,2028,Latin America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Ammonia,2028,Africa,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Ammonia,2028,Middle East,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Ammonia,2028,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0131223529411764
Ammonia,2028,India,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0122759999999999
Ammonia,2028,Oceania,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Ammonia,2028,Russia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100941176470588
Ammonia,2028,Europe,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0042755681470621
Urea,2028,China,Urea,tN2O/tUrea,,3_downstream,FA,0.0063474209650582
Urea,2028,North America,Urea,tN2O/tUrea,,3_downstream,FA,0.0057412129980287
Urea,2028,Latin America,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Urea,2028,Africa,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Urea,2028,Middle East,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Urea,2028,Rest of Asia,Urea,tN2O/tUrea,,3_downstream,FA,0.0074236272878535
Urea,2028,India,Urea,tN2O/tUrea,,3_downstream,FA,0.0069448252911813
Urea,2028,Oceania,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Urea,2028,Russia,Urea,tN2O/tUrea,,3_downstream,FA,0.0057104825291181
Urea,2028,Europe,Urea,tN2O/tUrea,,3_downstream,FA,0.0056841264559068
Ammonium nitrate,2028,China,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004774494569169
Ammonium nitrate,2028,North America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0043185083249444
Ammonium nitrate,2028,Latin America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonium nitrate,2028,Africa,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonium nitrate,2028,Middle East,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonium nitrate,2028,Rest of Asia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0055840109494088
Ammonium nitrate,2028,India,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0052238587639143
Ammonium nitrate,2028,Oceania,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonium nitrate,2028,Russia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042953930380067
Ammonium nitrate,2028,Europe,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042755681470621
Ammonia,2028,China,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0112199999999999
Ammonia,2028,North America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0101484382700448
Ammonia,2028,Latin America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Ammonia,2028,Africa,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Ammonia,2028,Middle East,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Ammonia,2028,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0131223529411764
Ammonia,2028,India,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0122759999999999
Ammonia,2028,Oceania,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Ammonia,2028,Russia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100941176470588
Ammonia,2028,Europe,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0042755681470621
Ammonium nitrate,2028,Africa,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,China,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Europe,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,India,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Latin America,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Middle East,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,North America,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Oceania,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Russia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Rest of Asia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Brazil,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Australia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Namibia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2028,Saudi Arabia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Urea,2028,Brazil,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Ammonium nitrate,2028,Brazil,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonia,2028,Brazil,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Urea,2028,Brazil,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Ammonium nitrate,2028,Brazil,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonia,2028,Brazil,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Urea,2028,Saudi Arabia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Ammonium nitrate,2028,Saudi Arabia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonia,2028,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Urea,2028,Saudi Arabia,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Ammonium nitrate,2028,Saudi Arabia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonia,2028,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Urea,2028,Namibia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Ammonium nitrate,2028,Namibia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonia,2028,Namibia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Urea,2028,Namibia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Ammonium nitrate,2028,Namibia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonia,2028,Namibia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Urea,2028,Australia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2028,Australia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2028,Australia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Urea,2028,Australia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Ammonium nitrate,2028,Australia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonia,2028,Australia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Urea,2029,China,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0063474209650582
Urea,2029,North America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057412129980287
Urea,2029,Rest of Asia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0074236272878535
Urea,2029,Russia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057104825291181
Urea,2029,Europe,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056841264559068
Urea,2029,India,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0069448252911813
Urea,2029,Middle East,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Urea,2029,Africa,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Urea,2029,Latin America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Urea,2029,Oceania,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2029,China,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004774494569169
Ammonium nitrate,2029,North America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0043185083249444
Ammonium nitrate,2029,Rest of Asia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0055840109494088
Ammonium nitrate,2029,Russia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042953930380067
Ammonium nitrate,2029,Europe,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042755681470621
Ammonium nitrate,2029,India,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0052238587639143
Ammonium nitrate,2029,Middle East,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonium nitrate,2029,Africa,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonium nitrate,2029,Latin America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonium nitrate,2029,Oceania,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2029,China,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0112199999999999
Ammonia,2029,North America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0101484382700448
Ammonia,2029,Latin America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Ammonia,2029,Africa,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Ammonia,2029,Middle East,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Ammonia,2029,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0131223529411764
Ammonia,2029,India,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0122759999999999
Ammonia,2029,Oceania,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Ammonia,2029,Russia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100941176470588
Ammonia,2029,Europe,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0042755681470621
Urea,2029,China,Urea,tN2O/tUrea,,3_downstream,FA,0.0063474209650582
Urea,2029,North America,Urea,tN2O/tUrea,,3_downstream,FA,0.0057412129980287
Urea,2029,Latin America,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Urea,2029,Africa,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Urea,2029,Middle East,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Urea,2029,Rest of Asia,Urea,tN2O/tUrea,,3_downstream,FA,0.0074236272878535
Urea,2029,India,Urea,tN2O/tUrea,,3_downstream,FA,0.0069448252911813
Urea,2029,Oceania,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Urea,2029,Russia,Urea,tN2O/tUrea,,3_downstream,FA,0.0057104825291181
Urea,2029,Europe,Urea,tN2O/tUrea,,3_downstream,FA,0.0056841264559068
Ammonium nitrate,2029,China,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004774494569169
Ammonium nitrate,2029,North America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0043185083249444
Ammonium nitrate,2029,Latin America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonium nitrate,2029,Africa,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonium nitrate,2029,Middle East,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonium nitrate,2029,Rest of Asia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0055840109494088
Ammonium nitrate,2029,India,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0052238587639143
Ammonium nitrate,2029,Oceania,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonium nitrate,2029,Russia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042953930380067
Ammonium nitrate,2029,Europe,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042755681470621
Ammonia,2029,China,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0112199999999999
Ammonia,2029,North America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0101484382700448
Ammonia,2029,Latin America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Ammonia,2029,Africa,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Ammonia,2029,Middle East,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Ammonia,2029,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0131223529411764
Ammonia,2029,India,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0122759999999999
Ammonia,2029,Oceania,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Ammonia,2029,Russia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100941176470588
Ammonia,2029,Europe,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0042755681470621
Ammonium nitrate,2029,Africa,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,China,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Europe,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,India,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Latin America,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Middle East,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,North America,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Oceania,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Russia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Rest of Asia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Brazil,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Australia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Namibia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2029,Saudi Arabia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Urea,2029,Brazil,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Ammonium nitrate,2029,Brazil,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonia,2029,Brazil,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Urea,2029,Brazil,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Ammonium nitrate,2029,Brazil,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonia,2029,Brazil,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Urea,2029,Saudi Arabia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Ammonium nitrate,2029,Saudi Arabia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonia,2029,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Urea,2029,Saudi Arabia,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Ammonium nitrate,2029,Saudi Arabia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonia,2029,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Urea,2029,Namibia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Ammonium nitrate,2029,Namibia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonia,2029,Namibia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Urea,2029,Namibia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Ammonium nitrate,2029,Namibia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonia,2029,Namibia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Urea,2029,Australia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2029,Australia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2029,Australia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Urea,2029,Australia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Ammonium nitrate,2029,Australia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonia,2029,Australia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Urea,2030,China,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0063474209650582
Urea,2030,North America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057412129980287
Urea,2030,Rest of Asia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0074236272878535
Urea,2030,Russia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057104825291181
Urea,2030,Europe,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056841264559068
Urea,2030,India,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0069448252911813
Urea,2030,Middle East,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Urea,2030,Africa,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Urea,2030,Latin America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Urea,2030,Oceania,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2030,China,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004774494569169
Ammonium nitrate,2030,North America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0043185083249444
Ammonium nitrate,2030,Rest of Asia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0055840109494088
Ammonium nitrate,2030,Russia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042953930380067
Ammonium nitrate,2030,Europe,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042755681470621
Ammonium nitrate,2030,India,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0052238587639143
Ammonium nitrate,2030,Middle East,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonium nitrate,2030,Africa,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonium nitrate,2030,Latin America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonium nitrate,2030,Oceania,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2030,China,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0112199999999999
Ammonia,2030,North America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0101484382700448
Ammonia,2030,Latin America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Ammonia,2030,Africa,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Ammonia,2030,Middle East,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Ammonia,2030,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0131223529411764
Ammonia,2030,India,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0122759999999999
Ammonia,2030,Oceania,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Ammonia,2030,Russia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100941176470588
Ammonia,2030,Europe,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0042755681470621
Urea,2030,China,Urea,tN2O/tUrea,,3_downstream,FA,0.0063474209650582
Urea,2030,North America,Urea,tN2O/tUrea,,3_downstream,FA,0.0057412129980287
Urea,2030,Latin America,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Urea,2030,Africa,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Urea,2030,Middle East,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Urea,2030,Rest of Asia,Urea,tN2O/tUrea,,3_downstream,FA,0.0074236272878535
Urea,2030,India,Urea,tN2O/tUrea,,3_downstream,FA,0.0069448252911813
Urea,2030,Oceania,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Urea,2030,Russia,Urea,tN2O/tUrea,,3_downstream,FA,0.0057104825291181
Urea,2030,Europe,Urea,tN2O/tUrea,,3_downstream,FA,0.0056841264559068
Ammonium nitrate,2030,China,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004774494569169
Ammonium nitrate,2030,North America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0043185083249444
Ammonium nitrate,2030,Latin America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonium nitrate,2030,Africa,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonium nitrate,2030,Middle East,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonium nitrate,2030,Rest of Asia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0055840109494088
Ammonium nitrate,2030,India,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0052238587639143
Ammonium nitrate,2030,Oceania,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonium nitrate,2030,Russia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042953930380067
Ammonium nitrate,2030,Europe,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042755681470621
Ammonia,2030,China,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0112199999999999
Ammonia,2030,North America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0101484382700448
Ammonia,2030,Latin America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Ammonia,2030,Africa,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Ammonia,2030,Middle East,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Ammonia,2030,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0131223529411764
Ammonia,2030,India,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0122759999999999
Ammonia,2030,Oceania,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
