product,driver,region,unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Ammonium nitrate,Fertiliser,North America,Mt Ammonium nitrate,3.234078968,3.265322614,3.296520599,3.327674208,3.35878468,3.389853208,3.469080723,3.548087502,3.626877862,3.705456006,3.783826032,3.854070109,3.924258108,3.994390225,4.064466658,4.134487603,4.259702002,4.384848674,4.509927777,4.634939469,4.759883908,4.937397058,5.114911951,5.292428588,5.469946969,5.647467092,5.88122024,6.11494221,6.348632969,6.582292482,6.815920716
Ammonium nitrate,Fertiliser,Latin America,Mt Ammonium nitrate,1.846784553,1.904933531,1.963267131,2.021780151,2.080467582,2.139324602,2.218219259,2.2980064,2.378668573,2.460188779,2.542550456,2.614304684,2.686877465,2.760265909,2.834467143,2.909478306,3.01554664,3.122603551,3.230646728,3.339673862,3.449682654,3.578528068,3.707388708,3.836264575,3.965155666,4.094061981,4.260411997,4.426489737,4.592294903,4.757827198,4.923086324
Ammonium nitrate,Fertiliser,Africa,Mt Ammonium nitrate,1.714788006,1.845506177,1.976796836,2.10864385,2.241031689,2.373945396,2.511258786,2.651339639,2.794133841,2.93958868,3.087652801,3.119999535,3.151429635,3.181946333,3.211552848,3.240252386,3.32012382,3.39888822,3.476548176,3.553106271,3.62856508,3.763365564,3.898129896,4.03285808,4.167550117,4.302206012,4.488616112,4.67567264,4.863376302,5.051727801,5.240727845
Ammonium nitrate,Fertiliser,Middle East,Mt Ammonium nitrate,3.635279909,3.665903904,3.696453073,3.726929524,3.757335287,3.787672318,3.872975016,3.957915997,4.042502334,4.126740917,4.210638457,4.281746815,4.3525466,4.4230389,4.493224798,4.563105375,4.696138872,4.828799701,4.961088733,5.093006838,5.224554882,5.419276927,5.613992239,5.80870082,6.003402669,6.198097788,6.456565488,6.715153568,6.973862161,7.232691396,7.491641406
Ammonium nitrate,Fertiliser,Russia,Mt Ammonium nitrate,2.445890448,2.468076194,2.490219861,2.512322636,2.534385659,2.55641003,2.615123643,2.673633844,2.731944609,2.790059813,2.847983232,2.897849494,2.947568773,2.997141586,3.04656845,3.095849879,3.187411821,3.278796248,3.370003576,3.461034218,3.551888589,3.684235092,3.81657455,3.948906965,4.081232337,4.213550666,4.389809482,4.566194257,4.742705129,4.919342234,5.096105712
Ammonium nitrate,Fertiliser,Europe,Mt Ammonium nitrate,3.013805074,3.041907869,3.069962817,3.097971267,3.125934516,3.153853816,3.22683951,3.29959391,3.372121538,3.444426799,3.516513986,3.595254353,3.674411937,3.753985268,3.833972879,3.914373313,4.042762624,4.171655816,4.301051709,4.430949127,4.561346899,4.731818196,4.902317193,5.072843886,5.243398273,5.413980352,5.632278852,5.850082069,6.067389462,6.284200492,6.500514617
Ammonium nitrate,Fertiliser,China,Mt Ammonium nitrate,7.51462485,7.553839339,7.59277323,7.631434431,7.669830554,7.707968929,7.864189126,8.019052886,8.172586734,8.324816505,8.47576737,8.627794467,8.779510441,8.930916393,9.082013412,9.232802588,9.508531512,9.78388469,10.058863,10.33346732,10.60769853,11.00300471,11.39829373,11.7935656,12.1888203,12.58405786,13.1096041,13.63545718,14.16161743,14.6880852,15.21486081
Ammonium nitrate,Fertiliser,India,Mt Ammonium nitrate,3.1888012,3.378675904,3.569337072,3.760762543,3.952930981,4.145821839,4.356745717,4.571471444,4.78992468,5.012033011,5.237725886,5.312857012,5.387139713,5.460576983,5.5331718,5.60492713,5.75851198,5.911072174,6.06261011,6.213128178,6.362628762,6.59957274,6.836494531,7.073394136,7.310271559,7.5471268,7.86496277,8.183195461,8.501825305,8.820852734,9.140278183
Ammonium nitrate,Fertiliser,Rest of Asia,Mt Ammonium nitrate,5.84640414,5.730939419,5.614493355,5.497093601,5.378766777,5.259538525,5.259205559,5.254128679,5.244400643,5.23011181,5.211350212,5.349377338,5.488766821,5.629513854,5.771613653,5.915061456,6.124386944,6.335357771,6.547970086,6.762220051,6.978103839,7.238925825,7.499792283,7.760703208,8.021658598,8.282658449,8.61615933,8.948865014,9.280774634,9.611887323,9.942202212
Ammonium nitrate,Fertiliser,Oceania,Mt Ammonium nitrate,0.405261365,0.396646365,0.387960146,0.379204713,0.370382,0.361493866,0.360960489,0.360082829,0.358867616,0.35732141,0.355450598,0.361904755,0.368348604,0.37478218,0.381205521,0.387618663,0.399252145,0.410873177,0.422481789,0.43407801,0.445661868,0.46228179,0.478901846,0.495522035,0.512142359,0.528762816,0.550655256,0.572545301,0.594432949,0.616318197,0.638201043
