product,scenario,region,year,value
Ammonium nitrate,NZ+Circular,Europe,2024,1.9995
Ammonium nitrate,NZ+Circular,China,2024,4.7966
Ammonium nitrate,NZ+Circular,India,2024,2.1594
Ammonium nitrate,NZ+Circular,Rest of Asia,2024,4.1915
Ammonium nitrate,NZ+Circular,Oceania,2024,0.2936
Urea,NZ+Circular,Global,2024,108.7287
Urea,NZ+Circular,North America,2024,10.48579806
Urea,NZ+Circular,Latin America,2024,6.60505997
Urea,NZ+Circular,Africa,2024,6.097538986
Urea,NZ+Circular,Middle East,2024,12.83295162
Urea,NZ+Circular,Russia,2024,7.681422392
Urea,NZ+Circular,Europe,2024,9.673848567
Urea,NZ+Circular,China,2024,23.20601598
Urea,NZ+Circular,India,2024,10.44725462
Urea,NZ+Circular,Rest of Asia,2024,20.27854045
Urea,NZ+Circular,Oceania,2024,1.420258153
Ammonia,NZ+Circular,Global,2025,223.3
Ammonia,NZ+Circular,North America,2025,22.6
Ammonia,NZ+Circular,Latin America,2025,16.0
Ammonia,NZ+Circular,Africa,2025,13.6
Ammonia,NZ+Circular,Middle East,2025,8.9
Ammonia,NZ+Circular,Russia,2025,6.0
Ammonia,NZ+Circular,Europe,2025,40.5
Ammonia,NZ+Circular,China,2025,20.4
Ammonia,NZ+Circular,India,2025,27.3
Ammonia,NZ+Circular,Rest of Asia,2025,64.9
Ammonia,NZ+Circular,Oceania,2025,2.9
Ammonium nitrate,NZ+Circular,Global,2025,22.8348
Ammonium nitrate,NZ+Circular,North America,2025,2.1881
Ammonium nitrate,NZ+Circular,Latin America,2025,1.4187
Ammonium nitrate,NZ+Circular,Africa,2025,1.3076
Ammonium nitrate,NZ+Circular,Middle East,2025,2.7464
Ammonium nitrate,NZ+Circular,Russia,2025,1.5853
Ammonium nitrate,NZ+Circular,Europe,2025,2.0122
Ammonium nitrate,NZ+Circular,China,2025,4.7966
Ammonium nitrate,NZ+Circular,India,2025,2.1875
Ammonium nitrate,NZ+Circular,Rest of Asia,2025,4.2907
Ammonium nitrate,NZ+Circular,Oceania,2025,0.3016
Urea,NZ+Circular,Global,2025,110.475
Urea,NZ+Circular,North America,2025,10.58589031
Urea,NZ+Circular,Latin America,2025,6.863869328
Urea,NZ+Circular,Africa,2025,6.326279431
Urea,NZ+Circular,Middle East,2025,13.28727173
Urea,NZ+Circular,Russia,2025,7.669696002
Urea,NZ+Circular,Europe,2025,9.735197409
Urea,NZ+Circular,China,2025,23.20601598
Urea,NZ+Circular,India,2025,10.58333269
Urea,NZ+Circular,Rest of Asia,2025,20.75851864
Urea,NZ+Circular,Oceania,2025,1.458908802
Ammonia,NZ+Circular,Global,2026,233.3
Ammonia,NZ+Circular,North America,2026,23.1
