,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,257.363431054,210.397030639,217.46343105399998,218.163431054,231.813431054,254.913431054,232.762640992,224.885665837,207.709480744,189.55790062,169.48092546499998,152.304740372,132.35474037199998,110.504740372,99.07934534099999,79.10395031,62.877765217,24.750790062,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Coal Gasification + ammonia synthesis,77.89999999999999,58.683673469999995,76.14999999999999,64.25,59.699999999999996,59.699999999999996,55.55,70.3,66.5,62.699999999999996,58.9,51.3,43.699999999999996,36.1,16.15,8.549999999999999,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,12.35,15.2,27.549999999999997,34.199999999999996,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,26.599999999999998,13.299999999999999,13.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Electrolyser + SMR + ammonia synthesis,0.0,0.95,2.8499999999999996,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,2.8499999999999996,3.8,4.75,5.699999999999999,6.6499999999999995,8.549999999999999,10.45,11.399999999999999,12.35,12.35,13.299999999999999,13.299999999999999,13.299999999999999,13.299999999999999,13.299999999999999,8.4,8.4,8.4,8.4,10.15,9.1,13.299999999999999,8.4
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.175395031,3.825395031,5.750790062,7.676185093,8.626185093,9.576185093,12.426185092999999,15.276185092999999,17.176185093,18.126185093,18.126185093,19.076185093,19.076185093,19.076185093,19.076185093,19.076185093,13.476185093,13.476185093,13.476185093,13.476185093,19.076185093,17.676185093,19.076185093,13.476185093
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,5.175395031,11.050790061999999,25.726185092999998,43.801580124,65.676975155,82.80237018599999,111.30237018599999,135.052370186,160.702370186,182.552370186,203.452370186,230.07776521699998,258.577765217,278.52776521699997,301.327765217,336.477765217,365.927765217,395.177765217,399.927765217,400.02776521699997,400.627765217,402.97776521699996,415.327765217,423.877765217,434.577765217
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,5.5253950309999995,12.800790061999999,25.726185092999998,43.801580124,65.676975155,82.80237018599999,111.30237018599999,136.002370186,162.602370186,198.702370186,231.952370186,263.30237018599996,291.80237018599996,319.352370186,352.602370186,379.202370186,408.652370186,430.30237018599996,433.152370186,434.102370186,435.05237018599996,437.152370186,441.902370186,448.55237018599996,456.902370186
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Natural Gas ATR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,2.15,4.7753950309999995,5.725395031,6.675395031,7.650790062,7.650790062,7.650790062,8.600790062,8.600790062,8.600790062,15.250790062,21.926185093,29.551580123999997,30.501580124,30.501580124,30.501580124,30.501580124,30.501580124,30.501580124,31.451580124,31.451580124,31.451580124,31.451580124,31.451580124,31.451580124
4,Oversized ATR + CCS,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.875395031,6.700790061999999,8.626185093,10.551580124,10.551580124,10.551580124,12.451580124,13.401580123999999,13.401580123999999,21.976975154999998,28.652370186,32.452370185999996,32.452370185999996,32.452370185999996,32.452370185999996,32.452370185999996,32.452370185999996,32.452370185999996,32.452370185999996,32.452370185999996,32.452370185999996,32.452370185999996,33.402370186,33.402370186
6,Natural Gas SMR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,1.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,3.8,3.8,3.8,3.8,3.8,4.75,4.75,4.75,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999
13,ESMR Gas + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.75,8.549999999999999,11.399999999999999,17.099999999999998,22.825395031,29.500790062,39.026185092999995,39.976185093,39.976185093,39.976185093,39.976185093,39.276185092999995,39.276185092999995,39.276185092999995,39.276185092999995,39.976185093,40.926185093,40.926185093,40.226185093
9,GHR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,14.25,25.65,41.8,50.349999999999994,53.199999999999996,53.199999999999996,54.15,54.15,54.15,56.05,56.05,56.05,58.9,58.9,59.849999999999994,60.8,61.75,61.75,61.75,61.75,61.75,61.75,61.75,61.75,61.75
