variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
emissions_ch4_scope1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope2,20.41283957170766,19.21531297440036,14.242298084300403,13.352164728066136,11.807398966437354,12.691388148364718,10.206006290215283,12.59815053967277,11.06508000106968,9.621844400298572,8.250349377033416,6.664351177404811,5.182539134833263,3.808016127668387,2.0997564367948827,1.2204787751506747,0.4324261274877004,0.11384269339090647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope3_downstream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope3_upstream,1.5866181966458395,1.5595629614281394,1.3850012438748773,1.3726181535357187,1.410639231396101,1.649462907083547,1.5050158599897945,1.6271355704793857,1.5659880663129373,1.4747386821177233,1.349472243259984,1.2231892411144096,1.1033017994907914,1.0271069538457602,0.9313725573182495,0.8168669032200837,0.7756684050039254,0.7162812314053694,0.7089803490435717,0.7106806747978626,0.7129479859316294,0.7146483116859205,0.7165715131204777,0.711745831677149,0.7144888698336053,0.7164714543542523,0.7184421079564984,0.7269478795198552,0.728223667414587,0.7303612613928548,0.7179801098563892
emissions_co2_scope1,193.0602954079898,190.25724954705444,155.72458529276767,148.21980709128985,150.40498068585964,172.53590967075914,149.5027979225553,164.5076744489592,149.2780770025077,132.90201819451622,115.16950856801837,94.65083071757435,72.86373186713031,49.357935313572604,28.770147645052024,17.81337893821497,10.201611023493784,4.360947884826149,2.874090835091602,2.877119993932922,2.8870112880155623,2.8900404468568826,2.899931740939522,2.899931740939522,2.8969973071621617,2.900935123384802,2.9039263814937484,2.910798631493748,2.910798631493748,2.9138277903350684,2.9069555403350686
emissions_co2_scope1_captured,0.0,0.0,3.3004343874168303,6.61871539554744,8.17413397240305,10.135025703443356,16.917807892632066,23.84742925267538,32.746322419139005,37.09554100856904,40.028534223872356,40.063974569876116,40.099414915879876,43.59017480359733,42.34669428982617,38.40270618046384,39.21249347927718,39.965661918127985,39.835863318498525,39.8934173364836,39.98243898322736,40.039993001212444,40.129014647956204,40.129014647956204,40.03388224395997,40.069322589963726,40.12196873268118,40.25254148268118,40.25254148268118,40.31009550066626,40.17952275066626
emissions_co2_scope2,20.41283957170766,19.21531297440036,14.242298084300403,13.352164728066136,11.807398966437354,12.691388148364718,10.206006290215283,12.59815053967277,11.06508000106968,9.621844400298572,8.250349377033416,6.664351177404811,5.182539134833263,3.808016127668387,2.0997564367948827,1.2204787751506747,0.4324261274877004,0.11384269339090647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_co2_scope3_downstream,27.232076742444445,27.232076742444445,27.684298964666667,28.14874340911111,27.415410075777775,30.01874340911111,28.344298964666667,30.947632298000002,31.17985452022222,31.644298964666664,32.108743409111106,32.34096563133333,32.80541007577778,33.037632298,33.502076742444444,33.037632298,33.26985452022222,33.502076742444444,33.96652118688889,34.19874340911111,34.43096563133333,34.663187853555556,34.895410075777775,32.73207674244444,32.87874340911111,33.110965631333336,33.257632298,35.82429896466667,35.79985452022222,36.28874340911111,33.89318785355555
emissions_co2_scope3_upstream,5.64185733952657,27.449445200560223,25.557786752577858,24.712257002577868,26.709236337577853,30.840533802077843,28.96504006856487,29.54320337138506,29.518236682072075,28.248097928559094,26.44250254687347,24.946500945273474,23.787060928073476,22.256740318073483,21.20775062207349,19.81420169268164,19.238650891969158,17.892718766546057,17.64498845024606,17.705452986246062,17.79565719624606,17.85924920824606,17.927639328246062,17.63528642824606,17.632952930046063,17.68806593364606,17.766467723646063,18.109152723646062,18.15620812364606,18.215630167646058,17.765215167646062
emissions_n2o_scope1,0.0,0.0,0.00433000393538459,0.0014433346451281966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0028866692902563933,0.0028866692902563933,0.0028866692902563933,0.0028866692902563933,0.00433000393538459,0.00433000393538459,0.00433000393538459,0.00433000393538459,0.00433000393538459,0.00433000393538459,0.00433000393538459
emissions_n2o_scope2,20.41283957170766,19.21531297440036,14.242298084300403,13.352164728066136,11.807398966437354,12.691388148364718,10.206006290215283,12.59815053967277,11.06508000106968,9.621844400298572,8.250349377033416,6.664351177404811,5.182539134833263,3.808016127668387,2.0997564367948827,1.2204787751506747,0.4324261274877004,0.11384269339090647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
