,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,243.53398100840667,190.00173476727343,148.16559318334382,111.61727571781248,83.98057964280926,64.05175126579724,5.006681703445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Coal Gasification + ammonia synthesis,85.2488995025938,81.62510223046397,78.00130495833415,74.37750768620431,70.75371041407449,67.12991314194466,48.7151832017026,36.956560646534356,25.19793809136611,16.271715536197863,8.76169298102962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,39.48272914170535,65.14505362620706,86.52339757190342,105.2338710917384,117.94842049317509,83.78478276926933,71.28267967529573,62.191927545988854,46.13472328737511,41.34255286151374,33.02241863017147,13.553863406890994,5.006681703445497,3.7550112775841225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Electrolyser + SMR + ammonia synthesis,0.0,23.29019763823326,42.54424158392961,59.83851510376459,71.84496450520129,81.1835434807766,70.70579368075002,58.20369058677641,49.11293845746954,34.4719341988558,30.9314341988558,25.93935366005044,9.798852129306871,2.5033408517227485,2.5033408517227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,3.6237972721298273,7.2475945442596545,10.871391816389481,14.495189088519309,18.118986360649135,20.07875678651051,22.038527212371886,23.998297638233257,18.59386067902082,18.181504258613742,18.181504258613742,12.516704258613743,12.516704258613743,2.5033408517227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,6.422881703445497,8.382652129306871,10.342422555168245,13.258119827298072,15.217890253159446,15.217890253159446,15.925990253159446,15.925990253159446,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,13.37473266811223,21.165897638233258,23.125668064094633,28.87376533622446,31.541635762085836,32.79330618794721,33.50140618794721,33.50140618794721,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996,36.00474703966996
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,18.495962242250855,28.95499763823326,43.74386533622446,60.49250346007703,72.61350073220686,80.48589800433669,95.35599800433668,110.22609800433669,126.89143885605944,144.4294092819208,164.50403612818926,182.91463612818924,204.40546297445772,222.1079629744577,246.1833629744577,271.92278982072617,292.45768982072616,313.24041666699463,317.4890166669946,317.4890166669946,321.2773435132631,324.3575703595315,333.10259720579995,342.8035508983369,353.67287774460533
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,31.11261320691759,41.488351330770165,50.36459218249291,65.23675715261395,77.81802757847531,89.23092485060513,110.47392485060514,128.17642485060514,152.6308657023279,172.29313612818925,189.28753612818926,209.11433612818925,231.06543612818925,250.43196297445772,270.2587629744577,295.0422629744577,323.6140898207262,350.52188982072613,354.3102166669946,358.09854351326305,358.09854351326305,360.47067035953154,369.6759703595315,377.4650703595315,387.3784703595315
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,3.6237972721298273,5.583567697991201,7.543338123852576,7.130981703445497,8.382652129306871,9.634322555168245,7.510022555168245,7.510022555168245,1.2516704258613742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Natural Gas ATR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,6.835238123852576,9.338578975575324,13.258119827298072,19.516471956604942,19.516471956604942,19.516471956604942,24.52315366005044,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813,25.774824085911813
4,Oversized ATR + CCS,0.0,0.0,0.0,0.0,0.0,0.0,10.623564970121029,14.378576247705151,16.8819170994279,23.304798802873396,24.012898802873398,24.012898802873398,29.019580506318892,30.979350932180267,30.979350932180267,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644,32.231021358041644
6,Natural Gas SMR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,14.578486360649137,19.997524484501714,22.50086533622446,27.50754703966996,27.50754703966996,30.423244311799785,34.17825558938391,35.42992601524528,35.42992601524528,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656,36.681596441106656
13,ESMR Gas + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.006681703445497,7.510022555168245,7.510022555168245,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962
9,GHR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,24.279440053186043,28.446807751177243,33.78254860289999,41.86945715261394,45.245427578475315,48.57348127101222,56.908216666994626,60.119657518717375,61.371327944578745,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015,63.8746687963015
14,Methane Pyrolysis + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9156972721298273,7.37880854971395,9.50310854971395,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.714549401436699,12.714549401436699,12.714549401436699,12.714549401436699,12.714549401436699,12.714549401436699,12.714549401436699,12.714549401436699,12.714549401436699,12.714549401436699,12.714549401436699,12.714549401436699
11,Biomass Digestion + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516704258613742,1.9597704258613742,1.9597704258613742,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484
12,Biomass Gasification + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7081,0.7081,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742
18,Waste to ammonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53642411839828,18.281450964666732,22.53005096466673,27.865791816389482,34.07416224225086,38.32276224225085,43.52728908851931,49.19208908851931,54.14878908851931,58.397389088519304,61.937889088519306,67.85051593478777,73.51531593478776,75.63961593478776,76.34771593478776,77.05581593478776,77.05581593478776,77.76391593478776,79.18011593478776,79.18011593478776
