product,scenario,region,year,value
Ammonia,NZ+Circular,Europe,2030,74.3
Ammonia,NZ+Circular,China,2030,26.2
Ammonia,NZ+Circular,India,2030,30.4
Ammonia,NZ+Circular,Rest of Asia,2030,112.3
Ammonia,NZ+Circular,Oceania,2030,2.9
Ammonium nitrate,NZ+Circular,Global,2030,16.3921564
Ammonium nitrate,NZ+Circular,North America,2030,1.600966999
Ammonium nitrate,NZ+Circular,Latin America,2030,0.95083846
Ammonium nitrate,NZ+Circular,Africa,2030,0.880776263
Ammonium nitrate,NZ+Circular,Middle East,2030,1.861657153
Ammonium nitrate,NZ+Circular,Russia,2030,1.204431394
Ammonium nitrate,NZ+Circular,Europe,2030,1.486125385
Ammonium nitrate,NZ+Circular,China,2030,3.670767487
Ammonium nitrate,NZ+Circular,India,2030,1.582223515
Ammonium nitrate,NZ+Circular,Rest of Asia,2030,2.949489854
Ammonium nitrate,NZ+Circular,Oceania,2030,0.204879886
Urea,NZ+Circular,Global,2030,88.2
Urea,NZ+Circular,North America,2030,8.6
Urea,NZ+Circular,Latin America,2030,5.0
Urea,NZ+Circular,Africa,2030,4.7
Urea,NZ+Circular,Middle East,2030,9.9
Urea,NZ+Circular,Russia,2030,6.5
Urea,NZ+Circular,Europe,2030,8.0
Urea,NZ+Circular,China,2030,19.9
Urea,NZ+Circular,India,2030,8.5
Urea,NZ+Circular,Rest of Asia,2030,15.8
Urea,NZ+Circular,Oceania,2030,1.1
Ammonia,NZ+Circular,Global,2031,388.3
Ammonia,NZ+Circular,North America,2031,35.3
Ammonia,NZ+Circular,Latin America,2031,20.9
Ammonia,NZ+Circular,Africa,2031,21.5
Ammonia,NZ+Circular,Middle East,2031,17.5
Ammonia,NZ+Circular,Russia,2031,7.3
Ammonia,NZ+Circular,Europe,2031,87.1
Ammonia,NZ+Circular,China,2031,29.2
Ammonia,NZ+Circular,India,2031,30.6
Ammonia,NZ+Circular,Rest of Asia,2031,136.0
Ammonia,NZ+Circular,Oceania,2031,2.9
Ammonium nitrate,NZ+Circular,Global,2031,16.66775679
Ammonium nitrate,NZ+Circular,North America,2031,1.626718219
Ammonium nitrate,NZ+Circular,Latin America,2031,0.969436731
Ammonium nitrate,NZ+Circular,Africa,2031,0.897821257
Ammonium nitrate,NZ+Circular,Middle East,2031,1.89719494
Ammonium nitrate,NZ+Circular,Russia,2031,1.224155906
Ammonium nitrate,NZ+Circular,Europe,2031,1.509503885
Ammonium nitrate,NZ+Circular,China,2031,3.671178354
Ammonium nitrate,NZ+Circular,India,2031,1.607699183
Ammonium nitrate,NZ+Circular,Rest of Asia,2031,3.052063947
Ammonium nitrate,NZ+Circular,Oceania,2031,0.21198437
Urea,NZ+Circular,Global,2031,89.7
Urea,NZ+Circular,North America,2031,8.8
Urea,NZ+Circular,Latin America,2031,5.1
Urea,NZ+Circular,Africa,2031,4.8
Urea,NZ+Circular,Middle East,2031,10.1
Urea,NZ+Circular,Russia,2031,6.6
Urea,NZ+Circular,Europe,2031,8.2
Urea,NZ+Circular,China,2031,19.9
Urea,NZ+Circular,India,2031,8.7
Urea,NZ+Circular,Rest of Asia,2031,16.4
Urea,NZ+Circular,Oceania,2031,1.1
Ammonia,NZ+Circular,Global,2032,433.3
Ammonia,NZ+Circular,North America,2032,38.9
Ammonia,NZ+Circular,Latin America,2032,21.8
Ammonia,NZ+Circular,Africa,2032,23.3
Ammonia,NZ+Circular,Middle East,2032,20.0
Ammonia,NZ+Circular,Russia,2032,7.6
Ammonia,NZ+Circular,Europe,2032,99.4
Ammonia,NZ+Circular,China,2032,31.7
Ammonia,NZ+Circular,India,2032,30.8
Ammonia,NZ+Circular,Rest of Asia,2032,156.9
Ammonia,NZ+Circular,Oceania,2032,2.9
Ammonium nitrate,NZ+Circular,Global,2032,16.95922391
Ammonium nitrate,NZ+Circular,North America,2032,1.643833175
Ammonium nitrate,NZ+Circular,Latin America,2032,1.011709245
Ammonium nitrate,NZ+Circular,Africa,2032,0.935208194
Ammonium nitrate,NZ+Circular,Middle East,2032,1.971530189
Ammonium nitrate,NZ+Circular,Russia,2032,1.226276042
Ammonium nitrate,NZ+Circular,Europe,2032,1.520311516
Ammonium nitrate,NZ+Circular,China,2032,3.67158922
Ammonium nitrate,NZ+Circular,India,2032,1.629534888
Ammonium nitrate,NZ+Circular,Rest of Asia,2032,3.131140066
Ammonium nitrate,NZ+Circular,Oceania,2032,0.218091373
Urea,NZ+Circular,Global,2032,91.3
Urea,NZ+Circular,North America,2032,8.9
Urea,NZ+Circular,Latin America,2032,5.4
Urea,NZ+Circular,Africa,2032,5.0
Urea,NZ+Circular,Middle East,2032,10.5
Urea,NZ+Circular,Russia,2032,6.6
Urea,NZ+Circular,Europe,2032,8.2
Urea,NZ+Circular,China,2032,19.9
Urea,NZ+Circular,India,2032,8.8
Urea,NZ+Circular,Rest of Asia,2032,16.8
Urea,NZ+Circular,Oceania,2032,1.2
Ammonia,NZ+Circular,Global,2033,485.1
