product,technology_origin,year,region,switch_type,technology_destination,tco,lcox,switch_capex,salvage_value,technology_classification,technology_lifetime,wacc,co2_scope1_origin,co2_scope2_origin,co2_scope3_upstream_origin,co2_scope3_downstream_origin,co2_scope1_destination,co2_scope2_destination,co2_scope3_upstream_destination,co2_scope3_downstream_destination,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,tco_normalized,sum_emissions_delta,sum_emissions_delta_normalized,decommission_bau_score,decommission_bau_score_binned,rank
Aluminium,Carbon Anode + Coal,2025,China - North,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,China - North West,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,China - North East,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,China - South,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,China - East,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Grid,2025,China - North West,decommission,decommission,0.0,0.0,410.9589041,0.0,0,0.0,0.0,2.092707548,6.920899733,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,6.920899733,0.0,0.0,0.0,9.013607280999999,0.4420550915332393,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,Rest of Asia,decommission,decommission,0.0,0.0,731.9837646,0.0,0,0.0,0.0,17.94835906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94835906,0.0,0.0,0.0,0.0,17.94835906,0.8807295463628535,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,US,decommission,decommission,0.0,0.0,746.9698123,0.0,0,0.0,0.0,18.68853087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68853087,0.0,0.0,0.0,0.0,18.68853087,0.9170701715154349,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,Canada,decommission,decommission,0.0,0.0,746.9698123,0.0,0,0.0,0.0,16.52013048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52013048,0.0,0.0,0.0,0.0,16.52013048,0.8106070170301252,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,Russia,decommission,decommission,0.0,0.0,745.158549,0.0,0,0.0,0.0,18.59907125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59907125,0.0,0.0,0.0,0.0,18.59907125,0.9126779230228689,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,Scandinavia,decommission,decommission,0.0,0.0,745.158549,0.0,0,0.0,0.0,16.52013048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52013048,0.0,0.0,0.0,0.0,16.52013048,0.8106070170301252,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,Rest of Europe,decommission,decommission,0.0,0.0,745.158549,0.0,0,0.0,0.0,18.59907125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59907125,0.0,0.0,0.0,0.0,18.59907125,0.9126779230228689,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,Middle East,decommission,decommission,0.0,0.0,737.1803653,0.0,0,0.0,0.0,18.20502295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20502295,0.0,0.0,0.0,0.0,18.20502295,0.8933311154724544,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,Africa,decommission,decommission,0.0,0.0,725.0621512,0.0,0,0.0,0.0,17.60649554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,0.0,17.60649554,0.8639448838482652,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,South America,decommission,decommission,0.0,0.0,781.1681887,0.0,0,0.0,0.0,20.37761357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37761357,0.0,0.0,0.0,0.0,20.37761357,1.0,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2025,Oceania,decommission,decommission,0.0,0.0,723.9408929,0.0,0,0.0,0.0,17.55111578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55111578,0.0,0.0,0.0,0.0,17.55111578,0.8612258731104745,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2020,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2021,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2022,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2023,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2024,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2026,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2027,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2028,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2029,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2030,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2031,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2032,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2033,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2034,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2035,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2036,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2037,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2038,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2039,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2040,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2041,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2042,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2043,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2044,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2045,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2046,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2047,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2048,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2049,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Coal,2050,China - Central,decommission,decommission,0.0,0.0,702.9819888,0.0,0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51594025,0.0,0.0,0.0,0.0,16.51594025,0.8104012869878893,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2026,Middle East,decommission,decommission,0.0,0.0,430.1484018,0.0,0,0.0,0.0,9.769645889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.769645889,0.0,0.0,0.0,0.0,9.769645889,0.47917473765189855,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2020,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2021,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2022,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2023,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2024,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2025,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2026,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2027,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2028,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2029,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2030,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2031,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2032,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2033,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2034,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2035,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2036,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2037,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2038,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2039,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2040,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2041,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2042,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2043,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2044,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2045,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2046,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2047,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2048,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2049,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Natural Gas,2050,China - North,decommission,decommission,0.0,0.0,428.1367326,0.0,0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964858777,0.0,0.0,0.0,0.0,8.964858777,0.43966165924268363,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2020,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2021,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2022,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2023,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2024,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2025,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2026,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2027,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2028,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2029,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2030,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2031,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2032,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2033,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2034,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
Aluminium,Carbon Anode + Hydro,2035,China - North,decommission,decommission,0.0,0.0,1256.623402,0.0,0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092707548,0.0,0.0,0.0,0.0,2.092707548,0.10225584557769074,0.0,26,1240.5
