variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
emissions_ch4_scope1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope2,20.41283957170766,19.21531297440036,14.27839363119904,13.382533886382868,11.8271345637716,12.714341256863593,10.336743018682775,12.711950714184773,12.11340120100774,10.946503024474891,9.812009294607554,8.432914665252728,7.331382884293407,6.25500829959777,5.257512698641947,4.260327999013153,3.3491840520691745,2.393885961308093,1.525252675499378,0.7574135129355671,0.34481372600928495,0.15854733355949852,0.027693996329150417,0.017099342365001,0.001613922570813363,0.0006969174800297151,0.0011187466000097534,0.0004218291199801017,0.00028428493995529496,0.00029348151986097665,9.196579905689681e-06
emissions_ch4_scope3_downstream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope3_upstream,1.5866181966458395,1.5595629614281394,1.3719462800287374,1.3492371462330441,1.3833079895994684,1.6138356726742054,1.5049485520495203,1.7330445067029556,1.7945189278636082,1.8412525824762394,1.8899988172626798,1.7698324278499689,1.8633358389129684,1.8643960321812525,1.872204721025109,1.880605652366184,1.9760464011096657,1.9749114847773546,1.996835106707789,2.0075984509608618,2.053977746479004,2.1046281284375596,2.1542691822462845,2.148918761551783,2.1663340647514904,2.1732695600499157,2.1778404784283762,2.190175353231529,2.2221935747761443,2.2691871426598085,2.253607490200822
emissions_co2_scope1,193.0602954079898,190.25724954705444,155.72458529276767,148.25681860583015,150.59268434821527,172.57292118529946,154.38974137402636,179.45777916026987,178.31628991790873,171.60153545607568,164.77985128358043,143.96105686752995,128.3596801817145,108.59595470545382,89.52274361356577,70.32921495619358,58.29954401749873,48.12180094572889,38.160627411470294,27.90574607400306,23.751180073362224,22.929941099945932,22.313516762185824,22.874764498359422,22.843062544008134,22.896208421247508,22.98604452873786,23.001793833143157,23.2862978473658,23.643531833151897,23.806196743365803
emissions_co2_scope1_captured,0.0,0.0,3.3004343874168303,6.563620887507136,8.20687974804744,10.07993119540305,18.535583949584602,25.875351110313165,37.85509454177623,51.49106319952562,65.55484010393722,68.19439438063712,95.85850840829839,114.62387267195214,134.12514039495966,153.951929832986,171.40804224243496,177.64911725315335,184.3966000392535,189.61528709516236,197.5496315350712,205.58120852407492,213.18948785075588,217.60769552375586,220.74487367566473,221.5581960369581,222.02105673599328,223.0806728687193,225.6412089967231,228.8317925317634,229.9079640607231
emissions_co2_scope2,20.41283957170766,19.21531297440036,14.27839363119904,13.382533886382868,11.8271345637716,12.714341256863593,10.336743018682775,12.711950714184773,12.11340120100774,10.946503024474891,9.812009294607554,8.432914665252728,7.331382884293407,6.25500829959777,5.257512698641947,4.260327999013153,3.3491840520691745,2.393885961308093,1.525252675499378,0.7574135129355671,0.34481372600928495,0.15854733355949852,0.027693996329150417,0.017099342365001,0.001613922570813363,0.0006969174800297151,0.0011187466000097534,0.0004218291199801017,0.00028428493995529496,0.00029348151986097665,9.196579905689681e-06
emissions_co2_scope3_downstream,27.232076742444445,27.232076742444445,27.684298964666667,28.14874340911111,27.415410075777775,30.01874340911111,28.25874340911111,30.947632298000002,31.17985452022222,31.644298964666664,32.108743409111106,32.108743409111106,32.80541007577778,33.037632298,33.502076742444444,33.037632298,33.269854520222225,33.502076742444444,33.96652118688889,34.19874340911111,34.43096563133333,34.663187853555556,34.89541007577778,32.6310815578,32.88887146966667,33.082620623800004,33.257133243888894,33.77096563133333,34.00318785355555,36.117632298,34.23541007577778
emissions_co2_scope3_upstream,5.64185733952657,27.449445200560223,25.964935662577858,25.664024582077868,27.853791606577857,32.14698872657785,31.650288988801705,35.02379240982555,37.38309718735523,40.02963374619075,42.808983269026264,40.84429883239809,44.82242536569809,45.989869408398086,47.16561919279808,49.077256430598084,51.290303039298074,52.347399309498066,53.74429807389806,54.62661779009806,56.37478270629804,58.44128300849804,60.415714250698024,60.40608900461971,61.2132854163115,61.44241651784151,61.6187754068365,61.715914072898016,62.31583895509801,63.79296759509801,63.395794255098004
emissions_n2o_scope1,0.0,0.0,0.00433000393538459,0.0014433346451281966,0.0014433346451281966,0.0,0.0,0.0,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0028866692902563933,0.00433000393538459,0.00433000393538459,0.00433000393538459,0.0057733385805127865,0.0057733385805127865,0.0057733385805127865,0.0057733385805127865,0.007216673225640982,0.007216673225640982,0.007216673225640982,0.007216673225640982,0.007216673225640982,0.007216673225640982,0.007216673225640982,0.007216673225640982,0.007216673225640982,0.00866000787076918,0.00866000787076918
