variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
emissions_ch4_scope1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope2,20.41283957170766,19.21531297440036,17.305185078243017,14.24541217211535,12.911556529242963,12.667776621609988,14.210993597321256,12.591414474555345,11.060378480890266,9.611774321976121,8.252751114461487,6.670473681653488,5.196191673908196,3.8058033398350113,2.0648098459817787,1.203936065346925,0.41528206915341653,0.08113368813722276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope3_downstream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope3_upstream,1.5866181966458395,1.5595629614281394,1.3645030533337141,1.3599172340943848,1.4204782892487346,1.6204541616369397,1.5950401388927027,1.5908873530017704,1.5121403687213373,1.4208313123429097,1.2960362498708007,1.155721931827899,1.0476958080743497,0.9645709812596506,0.8701257798157428,0.7699032809077803,0.7266708178962432,0.670603719072418,0.6685077477358948,0.6713683739327037,0.6751958422182011,0.6774631533519679,0.679467710672102,0.6673338121773925,0.6702673181630097,0.6737770021700995,0.6746858614698056,0.6934969471523132,0.6947551163151079,0.6963321414914448,0.6764409940775366
emissions_co2_scope1,193.0602954079898,190.25724954705444,164.68787295943432,152.26998142462318,154.35085401364668,170.86330265621885,176.46266467913276,161.99028898282785,146.5141883245021,130.16594880314528,112.48020020964746,91.96747583706343,70.22162130284205,46.69156277239802,27.59199359795349,17.074058479109514,9.462290564388327,3.6156739478606923,2.706862197863106,2.706862197863106,2.709853455972052,2.719744750054692,2.7227739088960123,2.718892917004959,2.721884175113905,2.731775469196545,2.724949227305491,2.741638977305491,2.741638977305491,2.7455767935281306,2.719599688528131
emissions_co2_scope1_captured,0.0,0.0,3.3004343874168303,6.61871539554744,8.17413397240305,10.190120211483661,12.600305320943532,24.194937127139763,30.92284577469931,34.61844997471632,37.97229248701963,38.06131413376339,38.84101832577091,41.835610251774675,38.69606042627468,35.55705673018726,36.3668440290006,37.06643116711141,36.828891916724196,36.828891916724196,36.881538059441645,36.970559706185405,37.02811372417049,36.95018711688794,37.00283325960539,37.09185490634915,36.97171304906661,37.27507379906661,37.27507379906661,37.31051414507037,36.830693650070366
emissions_co2_scope2,20.41283957170766,19.21531297440036,17.305185078243017,14.24541217211535,12.911556529242963,12.667776621609988,14.210993597321256,12.591414474555345,11.060378480890266,9.611774321976121,8.252751114461487,6.670473681653488,5.196191673908196,3.8058033398350113,2.0648098459817787,1.203936065346925,0.41528206915341653,0.08113368813722276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_co2_scope3_downstream,27.232076742444445,27.232076742444445,27.684298964666667,28.14874340911111,29.554298964666668,30.01874340911111,30.01874340911111,30.947632298000002,31.17985452022222,31.644298964666664,32.108743409111106,32.34096563133333,32.80541007577778,33.037632298,33.502076742444444,33.037632298,33.26985452022222,33.502076742444444,33.96652118688889,34.19874340911111,34.43096563133333,34.663187853555556,34.895410075777775,32.73207674244444,32.87874340911111,33.110965631333336,33.257632298,35.82429896466667,35.79985452022222,36.28874340911111,33.89318785355555
emissions_co2_scope3_upstream,5.64185733952657,27.449445200560223,23.598829832577866,24.82316646257787,27.043766487577855,30.96118018757785,29.097255932770697,29.521546622257716,28.791091107277918,27.269037760098115,25.577623969012482,24.123240089012487,22.48183193961249,20.680038451812504,19.54126205181251,18.060665589437548,17.509948689325068,16.08547900750197,16.045254244301972,16.15906329430197,16.18622208430197,16.27642629430197,16.35617693230197,15.776853972301973,15.767016012301974,15.761266472301974,15.799957262301973,16.52014351230197,16.567198912301972,16.623278810701972,15.862698360701975
emissions_n2o_scope1,0.0,0.0,0.00433000393538459,0.0014433346451281966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014433346451281966,0.0014433346451281966,0.0014433346451281966,0.0028866692902563933,0.0028866692902563933,0.0028866692902563933,0.0028866692902563933,0.00433000393538459,0.00433000393538459,0.00433000393538459,0.00433000393538459,0.0057733385805127865,0.0057733385805127865,0.0057733385805127865,0.0057733385805127865,0.0057733385805127865,0.0057733385805127865,0.0057733385805127865
