product,region,year,value
Clinker,Russia,2028,85.97415523249246
Clinker,Europe,2028,140.02589448653183
Clinker,India,2028,401.74361888655466
Clinker,Middle East,2028,196.81669211816367
Clinker,Africa,2028,384.7592789340729
Clinker,Latin America,2028,181.67220471104204
Clinker,Oceania,2028,140.74094279551076
Clinker,Global,2028,3652.352186430515
Clinker,China,2029,1747.5195816953537
Clinker,Rest of Asia,2029,288.83855761585727
Clinker,North America,2029,88.66776901582168
Clinker,Russia,2029,87.19096671349129
Clinker,Europe,2029,140.01607189874667
Clinker,India,2029,426.10800104642306
Clinker,Middle East,2029,199.23183437695954
Clinker,Africa,2029,430.7487781462506
Clinker,Latin America,2029,186.5639930964085
Clinker,Oceania,2029,144.41927880792863
Clinker,Global,2029,3739.30483241324
Clinker,China,2030,1742.8922872340431
Clinker,Rest of Asia,2030,296.38749999999993
Clinker,North America,2030,90.39
Clinker,Russia,2030,88.425
Clinker,Europe,2030,140.00625
Clinker,India,2030,451.95
Clinker,Middle East,2030,201.67661290322576
Clinker,Africa,2030,482.23530927835054
Clinker,Latin America,2030,191.58749999999998
Clinker,Oceania,2030,148.19374999999997
Clinker,Global,2030,3833.7442094156195
Clinker,China,2031,1716.7928196431292
Clinker,Rest of Asia,2031,300.8534089432337
Clinker,North America,2031,91.83488780322365
Clinker,Russia,2031,88.21738362559503
Clinker,Europe,2031,141.31862726654168
Clinker,India,2031,474.30905421872626
Clinker,Middle East,2031,202.17355395998464
Clinker,Africa,2031,492.86136181213243
Clinker,Latin America,2031,194.94445828465163
Clinker,Oceania,2031,150.42670447161686
Clinker,Global,2031,3853.732260028835
Clinker,China,2032,1691.0841864219115
Clinker,Rest of Asia,2032,305.38660932989626
Clinker,North America,2032,93.30287219637876
Clinker,Russia,2032,88.01025472146345
Clinker,Europe,2032,142.64330637024943
Clinker,India,2032,497.7742646617162
Clinker,Middle East,2032,202.6717195038584
Clinker,Africa,2032,503.7215593582729
Clinker,Latin America,2032,198.36023652845978
Clinker,Oceania,2032,152.69330466494813
Clinker,Global,2032,3875.648313757155
Clinker,China,2033,1665.7605349029357
Clinker,Rest of Asia,2033,309.98811509431005
Clinker,North America,2033,94.79432237938886
Clinker,Russia,2033,87.80361214305545
Clinker,Europe,2033,143.98040262491415
Clinker,India,2033,522.4003555395963
Clinker,Middle East,2033,203.1711125520435
Clinker,Africa,2033,514.8210613009023
Clinker,Latin America,2033,201.83586536311586
Clinker,Oceania,2033,154.99405754715502
Clinker,Global,2033,3899.5494394474167
Clinker,China,2034,1640.816100061287
Clinker,Rest of Asia,2034,314.65895544856187
Clinker,North America,2034,96.3096134538532
Clinker,Russia,2034,87.59745474850867
Clinker,Europe,2034,145.33003242524418
Clinker,India,2034,548.2447584013989
Clinker,Middle East,2034,203.67173612917054
Clinker,Africa,2034,526.1651407111535
Clinker,Latin America,2034,205.37239347883607
Clinker,Oceania,2034,157.32947772428093
Clinker,Global,2034,3925.4956625822947
Clinker,China,2035,1616.2452032021579
Clinker,Rest of Asia,2035,319.4001751127053
Clinker,North America,2035,97.8491265173852
Clinker,Russia,2035,87.39178139864173
Clinker,Europe,2035,146.69231325699747
Clinker,India,2035,575.3677460731088
Clinker,Middle East,2035,204.17359326732313
Clinker,Africa,2035,537.7591868522547
Clinker,Latin America,2035,208.97088794077916
Clinker,Oceania,2035,159.70008755635266
Clinker,Global,2035,3953.5501011777064
Clinker,China,2036,1592.0422506680752
Clinker,Rest of Asia,2036,324.21283454843143
Clinker,North America,2036,99.4132487594591
Clinker,Russia,2036,87.18659095694791
Clinker,Europe,2036,148.06736370720873
Clinker,India,2036,603.8325732224727
Clinker,Middle East,2036,204.67668700605623
Clinker,Africa,2036,549.6087077398212
Clinker,Latin America,2036,212.6324345110085
Clinker,Oceania,2036,162.10641727421572
Clinker,Global,2036,3983.7791083936972
Clinker,China,2037,1568.2017325654806
Clinker,Rest of Asia,2037,329.0980101962606
Clinker,North America,2037,101.00237355878846
Clinker,Russia,2037,86.98188228958904
Clinker,Europe,2037,149.4553034745127
Clinker,India,2037,633.7056238778864
Clinker,Middle East,2037,205.1810203924142
Clinker,Africa,2037,561.7193327585634
Clinker,Latin America,2037,216.3581379760956
Clinker,Oceania,2037,164.5490050981303
Clinker,Global,2037,4016.252422187721
Clinker,China,2038,1544.7182215103817
Clinker,Rest of Asia,2038,334.05679471630924
Clinker,North America,2038,102.61690058226156
Clinker,Russia,2038,86.77765426538906
Clinker,Europe,2038,150.8562533795636
Clinker,India,2038,665.0565662453992
Clinker,Middle East,2038,205.6865964809495
Clinker,Africa,2038,574.096815336655
Clinker,Latin America,2038,220.14912248046397
Clinker,Oceania,2038,167.02839735815462
Clinker,Global,2038,4051.043322355528
Clinker,China,2039,1521.58637139279
Clinker,Rest of Asia,2039,339.0902972326824
Clinker,North America,2039,104.25723588545799
Clinker,Russia,2039,86.5739057558279
Clinker,Europe,2039,152.27033537555303
Clinker,India,2039,697.9585151848853
Clinker,Middle East,2039,206.19341833374125
Clinker,Africa,2039,586.7470356790294
Clinker,Latin America,2039,224.00653186557307
Clinker,Oceania,2039,169.5451486163412
Clinker,Global,2039,4088.2287953218815
Clinker,China,2040,1498.800916159658
Clinker,Rest of Asia,2040,344.1996435815507
Clinker,North America,2040,105.92379201477218
Clinker,Russia,2040,86.37063563503514
Clinker,Europe,2040,153.69767255882562
Clinker,India,2040,732.4882027243045
Clinker,Middle East,2040,206.7014890204135
Clinker,Africa,2040,599.676003560905
Clinker,Latin America,2040,227.93153001504638
Clinker,Oceania,2040,172.09982179077534
Clinker,Global,2040,4127.889707061287
Clinker,China,2041,1476.356668616042
Clinker,Rest of Asia,2041,349.38597656296423
Clinker,North America,2041,107.61698811116939
Clinker,Russia,2041,86.16784277978384
Clinker,Europe,2041,155.13838917959478
Clinker,India,2041,768.7261570097126
Clinker,Middle East,2041,207.21081161815428
Clinker,Africa,2041,612.8898611828661
Clinker,Latin America,2041,231.9253012058461
Clinker,Oceania,2041,174.69298828148212
Clinker,Global,2041,4170.110984547616
Clinker,China,2042,1454.2485192442157
Clinker,Rest of Asia,2042,354.65045619646094
Clinker,North America,2042,109.3372500156001
Clinker,Russia,2042,85.96552606948433
Clinker,Europe,2042,156.59261065275905
Clinker,India,2042,806.7568901083587
Clinker,Middle East,2042,207.7213892117337
Clinker,Africa,2042,626.3948860888552
Clinker,Latin America,2042,235.98905046560105
Clinker,Oceania,2042,177.32522809823047
Clinker,Global,2042,4214.9818061513
Clinker,China,2043,1432.4714350404738
Clinker,Rest of Asia,2043,359.9942599805264
Clinker,North America,2043,111.08501037609972
Clinker,Russia,2043,85.76368438617803
Clinker,Europe,2043,158.06046356881873
Clinker,India,2043,846.6690951028577
Clinker,Middle East,2043,208.2332248935231
Clinker,Africa,2043,640.1974941484623
Clinker,Latin America,2043,240.12400393619586
Clinker,Oceania,2043,179.9971299902632
Clinker,Global,2043,4262.595801423398
Clinker,China,2044,1411.0204583693446
Clinker,Rest of Asia,2044,365.4185831559634
Clinker,North America,2044,112.86070875659975
Clinker,Russia,2044,85.56231661453123
Clinker,Europe,2044,159.5420757048967
Clinker,India,2044,888.5558529360795
Clinker,Middle East,2044,208.74632176351335
Clinker,Africa,2044,654.304242604931
Clinker,Latin America,2044,244.33140924373072
Clinker,Oceania,2044,182.7092915779817
Clinker,Global,2044,4313.051260727572
Clinker,China,2045,1389.8907058349694
Clinker,Rest of Asia,2045,370.9246389732296
Clinker,North America,2045,114.66479174747917
Clinker,Russia,2045,85.36142164182897
Clinker,Europe,2045,161.03757603586033
Clinker,India,2045,932.5148494891595
Clinker,Middle East,2045,209.26068292933402
Clinker,Africa,2045,668.7218331903256
Clinker,Latin America,2045,248.61253587496378
Clinker,Oceania,2045,185.4623194866148
Clinker,Global,2045,4366.451355203766
Clinker,China,2046,1369.0773671693762
Clinker,Rest of Asia,2046,376.51365896380383
Clinker,North America,2046,116.49771307788197
Clinker,Russia,2046,85.16099835796888
Clinker,Europe,2046,162.5470947455496
Clinker,India,2046,978.6486033988738
Clinker,Middle East,2046,209.77631150627212
Clinker,Africa,2046,683.4571153093414
Clinker,Latin America,2046,252.96867556034886
Clinker,Oceania,2046,188.25682948190192
Clinker,Global,2046,4422.904367571318
Clinker,China,2047,1348.575704137407
Clinker,Rest of Asia,2047,382.18689321564005
Clinker,North America,2047,118.35993372983111
Clinker,Russia,2047,84.96104565545504
Clinker,Europe,2047,164.07076323810946
Clinker,India,2047,1027.0647051456958
Clinker,Middle East,2047,210.2932106172906
Clinker,Africa,2047,698.5170892932706
Clinker,Latin America,2047,257.4011426637855
Clinker,Oceania,2047,191.09344660782003
Clinker,Global,2047,4482.523934304305
Clinker,China,2048,1328.3810494580375
Clinker,Rest of Asia,2048,387.9456106527736
Clinker,North America,2048,120.25192205416558
Clinker,Russia,2048,84.76156242939183
Clinker,Europe,2048,165.60871414942832
Clinker,India,2048,1077.8760679701068
Clinker,Middle East,2048,210.81138339304778
Clinker,Africa,2048,713.9089097256694
Clinker,Latin America,2048,261.9112745791975
Clinker,Oceania,2048,193.9728053263868
Clinker,Global,2048,4545.4292997382045
Clinker,China,2049,1308.488805741856
Clinker,Rest of Asia,2049,393.7910993191393
Clinker,North America,2049,122.17415388833159
Clinker,Russia,2049,84.5625475774779
Clinker,Europe,2049,167.16108135868438
Clinker,India,2049,1131.2011912023474
Clinker,Middle East,2049,211.33083297191587
Clinker,Africa,2049,729.6398888413052
Clinker,Latin America,2049,266.5004321340605
Clinker,Oceania,2049,196.89554965956964
Clinker,Global,2049,4611.745582694688
Clinker,China,2050,1288.8944444444446
Clinker,Rest of Asia,2050,399.7246666666667
Clinker,North America,2050,124.12711267605636
Clinker,Russia,2050,84.364
Clinker,Europe,2050,168.728
Clinker,India,2050,1187.1644366197186
Clinker,Middle East,2050,211.8515625
Clinker,Africa,2050,745.7175000000002
Clinker,Latin America,2050,271.17
Clinker,Oceania,2050,199.86233333333334
Clinker,Global,2050,4681.604056240219
