product,year,region,technology,ch4_scope1,co2_scope1,ch4_scope1_captured,co2_scope1_captured,ch4_scope2,co2_scope2,ch4_scope3_upstream,co2_scope3_upstream,co2e_scope1,co2e_scope1_captured,co2e_scope2,co2e_scope3_upstream
Clinker,2020,China,Dry kiln alternative fuels + direct separation + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07195507262447493,0.0,0.0,0.03388706000000008,-0.64385414,0.07195507262447493,0.0
Clinker,2020,China,Dry kiln alternative fuels + direct separation + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07195507262447493,0.0,0.0,0.03388706000000008,-0.64385414,0.07195507262447493,0.0
Clinker,2020,China,Dry kiln alternative fuels + oxyfuel + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07195507262447493,0.0,0.0,0.03388706000000008,-0.64385414,0.07195507262447493,0.0
Clinker,2020,China,Dry kiln alternative fuels + oxyfuel + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07195507262447493,0.0,0.0,0.03388706000000008,-0.64385414,0.07195507262447493,0.0
Clinker,2020,China,Dry kiln alternative fuels + post combustion + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07195507262447493,0.0,0.0,0.03388706000000008,-0.64385414,0.07195507262447493,0.0
Clinker,2020,China,Dry kiln alternative fuels + post combustion + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07195507262447493,0.0,0.0,0.03388706000000008,-0.64385414,0.07195507262447493,0.0
Clinker,2020,China,Dry kiln alternative fuels 43%,0.0,0.70647091,0.0,-0.0,0.0,0.06834089089447848,0.00035949899999999994,0.0,0.70647091,-0.0,0.06834089089447848,0.010713070199999999
Clinker,2020,China,Dry kiln alternative fuels 90%,0.0,0.6777412,0.0,-0.0,0.0,0.07195507262447493,0.0,0.0,0.6777412,-0.0,0.07195507262447493,0.0
Clinker,2020,China,Dry kiln coal,0.0,0.8193221776,0.0,-0.0,0.0,0.06702664299266156,0.0009614030400000002,0.0,0.8193221776,-0.0,0.06702664299266156,0.028649810592000006
Clinker,2020,China,Dry kiln coal + direct separation + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.06702664299266156,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.06702664299266156,0.028649810592000006
Clinker,2020,China,Dry kiln coal + direct separation + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.06702664299266156,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.06702664299266156,0.028649810592000006
Clinker,2020,China,Dry kiln coal + oxyfuel + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.06702664299266156,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.06702664299266156,0.028649810592000006
Clinker,2020,China,Dry kiln coal + oxyfuel + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.06702664299266156,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.06702664299266156,0.028649810592000006
Clinker,2020,China,Dry kiln coal + post combustion + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.06702664299266156,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.06702664299266156,0.028649810592000006
Clinker,2020,China,Dry kiln coal + post combustion + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.06702664299266156,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.06702664299266156,0.028649810592000006
Clinker,2020,China,Dry kiln natural gas,0.0,0.7058365,0.0,-0.0,0.0,0.06702664299266156,0.0009854625462282377,0.002589079535378831,0.7058365,-0.0,0.06702664299266156,0.03195586341298031
Clinker,2020,China,Dry kiln natural gas + direct separation + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.06702664299266156,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.06702664299266156,0.03195586341298031
Clinker,2020,China,Dry kiln natural gas + direct separation + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.06702664299266156,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.06702664299266156,0.03195586341298031
Clinker,2020,China,Dry kiln natural gas + oxyfuel + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.06702664299266156,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.06702664299266156,0.03195586341298031
Clinker,2020,China,Dry kiln natural gas + oxyfuel + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.06702664299266156,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.06702664299266156,0.03195586341298031
Clinker,2020,China,Dry kiln natural gas + post combustion + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.06702664299266156,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.06702664299266156,0.03195586341298031
Clinker,2020,China,Dry kiln natural gas + post combustion + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.06702664299266156,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.06702664299266156,0.03195586341298031
Clinker,2020,China,Dry kiln reference plant,0.0,0.8095674376141409,0.0,-0.0049211399858591996,0.0,0.06702664299266156,0.0009614030400000002,0.0,0.8095674376141409,-0.0049211399858591996,0.06702664299266156,0.028649810592000006
Clinker,2020,Europe,Dry kiln alternative fuels + direct separation + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02582087146753525,0.0,0.0,0.03388706000000008,-0.64385414,0.02582087146753525,0.0
Clinker,2020,Europe,Dry kiln alternative fuels + direct separation + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02582087146753525,0.0,0.0,0.03388706000000008,-0.64385414,0.02582087146753525,0.0
Clinker,2020,Europe,Dry kiln alternative fuels + oxyfuel + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02582087146753525,0.0,0.0,0.03388706000000008,-0.64385414,0.02582087146753525,0.0
Clinker,2020,Europe,Dry kiln alternative fuels + oxyfuel + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02582087146753525,0.0,0.0,0.03388706000000008,-0.64385414,0.02582087146753525,0.0
Clinker,2020,Europe,Dry kiln alternative fuels + post combustion + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02582087146753525,0.0,0.0,0.03388706000000008,-0.64385414,0.02582087146753525,0.0
Clinker,2020,Europe,Dry kiln alternative fuels + post combustion + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02582087146753525,0.0,0.0,0.03388706000000008,-0.64385414,0.02582087146753525,0.0
Clinker,2020,Europe,Dry kiln alternative fuels 43%,0.0,0.70647091,0.0,-0.0,0.0,0.024523932718024347,0.00035949899999999994,0.0,0.70647091,-0.0,0.024523932718024347,0.010713070199999999
Clinker,2020,Europe,Dry kiln alternative fuels 90%,0.0,0.6777412,0.0,-0.0,0.0,0.02582087146753525,0.0,0.0,0.6777412,-0.0,0.02582087146753525,0.0
Clinker,2020,Europe,Dry kiln coal,0.0,0.8193221776,0.0,-0.0,0.0,0.024052318627293102,0.0009614030400000002,0.0,0.8193221776,-0.0,0.024052318627293102,0.028649810592000006
Clinker,2020,Europe,Dry kiln coal + direct separation + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.024052318627293102,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.024052318627293102,0.028649810592000006
Clinker,2020,Europe,Dry kiln coal + direct separation + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.024052318627293102,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.024052318627293102,0.028649810592000006
Clinker,2020,Europe,Dry kiln coal + oxyfuel + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.024052318627293102,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.024052318627293102,0.028649810592000006
Clinker,2020,Europe,Dry kiln coal + oxyfuel + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.024052318627293102,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.024052318627293102,0.028649810592000006
Clinker,2020,Europe,Dry kiln coal + post combustion + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.024052318627293102,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.024052318627293102,0.028649810592000006
Clinker,2020,Europe,Dry kiln coal + post combustion + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.024052318627293102,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.024052318627293102,0.028649810592000006
Clinker,2020,Europe,Dry kiln natural gas,0.0,0.7058365,0.0,-0.0,0.0,0.024052318627293102,0.0012388913120382973,0.004606850282802046,0.7058365,-0.0,0.024052318627293102,0.04152581138154331
Clinker,2020,Europe,Dry kiln natural gas + direct separation + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.024052318627293102,0.0012388913120382973,0.004606850282802046,0.035291825000000054,-0.6705446749999999,0.024052318627293102,0.04152581138154331
Clinker,2020,Europe,Dry kiln natural gas + direct separation + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.024052318627293102,0.0012388913120382973,0.004606850282802046,0.035291825000000054,-0.6705446749999999,0.024052318627293102,0.04152581138154331
Clinker,2020,Europe,Dry kiln natural gas + oxyfuel + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.024052318627293102,0.0012388913120382973,0.004606850282802046,0.035291825000000054,-0.6705446749999999,0.024052318627293102,0.04152581138154331
Clinker,2020,Europe,Dry kiln natural gas + oxyfuel + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.024052318627293102,0.0012388913120382973,0.004606850282802046,0.035291825000000054,-0.6705446749999999,0.024052318627293102,0.04152581138154331
Clinker,2020,Europe,Dry kiln natural gas + post combustion + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.024052318627293102,0.0012388913120382973,0.004606850282802046,0.035291825000000054,-0.6705446749999999,0.024052318627293102,0.04152581138154331
Clinker,2020,Europe,Dry kiln natural gas + post combustion + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.024052318627293102,0.0012388913120382973,0.004606850282802046,0.035291825000000054,-0.6705446749999999,0.024052318627293102,0.04152581138154331
Clinker,2020,Europe,Dry kiln reference plant,0.0,0.8095674376141409,0.0,-0.0049211399858591996,0.0,0.024052318627293102,0.0009614030400000002,0.0,0.8095674376141409,-0.0049211399858591996,0.024052318627293102,0.028649810592000006
Clinker,2020,India,Dry kiln alternative fuels + direct separation + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07964511273185307,0.0,0.0,0.03388706000000008,-0.64385414,0.07964511273185307,0.0
Clinker,2020,India,Dry kiln alternative fuels + direct separation + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07964511273185307,0.0,0.0,0.03388706000000008,-0.64385414,0.07964511273185307,0.0
Clinker,2020,India,Dry kiln alternative fuels + oxyfuel + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07964511273185307,0.0,0.0,0.03388706000000008,-0.64385414,0.07964511273185307,0.0
Clinker,2020,India,Dry kiln alternative fuels + oxyfuel + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07964511273185307,0.0,0.0,0.03388706000000008,-0.64385414,0.07964511273185307,0.0
Clinker,2020,India,Dry kiln alternative fuels + post combustion + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07964511273185307,0.0,0.0,0.03388706000000008,-0.64385414,0.07964511273185307,0.0
Clinker,2020,India,Dry kiln alternative fuels + post combustion + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.07964511273185307,0.0,0.0,0.03388706000000008,-0.64385414,0.07964511273185307,0.0
Clinker,2020,India,Dry kiln alternative fuels 43%,0.0,0.70647091,0.0,-0.0,0.0,0.07564467327956821,0.00035949899999999994,0.0,0.70647091,-0.0,0.07564467327956821,0.010713070199999999
Clinker,2020,India,Dry kiln alternative fuels 90%,0.0,0.6777412,0.0,-0.0,0.0,0.07964511273185307,0.0,0.0,0.6777412,-0.0,0.07964511273185307,0.0
Clinker,2020,India,Dry kiln coal,0.0,0.8193221776,0.0,-0.0,0.0,0.07418996802419188,0.0009614030400000002,0.0,0.8193221776,-0.0,0.07418996802419188,0.028649810592000006
Clinker,2020,India,Dry kiln coal + direct separation + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.07418996802419188,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.07418996802419188,0.028649810592000006
Clinker,2020,India,Dry kiln coal + direct separation + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.07418996802419188,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.07418996802419188,0.028649810592000006
Clinker,2020,India,Dry kiln coal + oxyfuel + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.07418996802419188,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.07418996802419188,0.028649810592000006
Clinker,2020,India,Dry kiln coal + oxyfuel + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.07418996802419188,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.07418996802419188,0.028649810592000006
Clinker,2020,India,Dry kiln coal + post combustion + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.07418996802419188,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.07418996802419188,0.028649810592000006
Clinker,2020,India,Dry kiln coal + post combustion + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.07418996802419188,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.07418996802419188,0.028649810592000006
Clinker,2020,India,Dry kiln natural gas,0.0,0.7058365,0.0,-0.0,0.0,0.07418996802419188,0.0009854625462282377,0.002589079535378831,0.7058365,-0.0,0.07418996802419188,0.03195586341298031
Clinker,2020,India,Dry kiln natural gas + direct separation + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.07418996802419188,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.07418996802419188,0.03195586341298031
Clinker,2020,India,Dry kiln natural gas + direct separation + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.07418996802419188,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.07418996802419188,0.03195586341298031
Clinker,2020,India,Dry kiln natural gas + oxyfuel + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.07418996802419188,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.07418996802419188,0.03195586341298031
Clinker,2020,India,Dry kiln natural gas + oxyfuel + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.07418996802419188,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.07418996802419188,0.03195586341298031
Clinker,2020,India,Dry kiln natural gas + post combustion + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.07418996802419188,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.07418996802419188,0.03195586341298031
Clinker,2020,India,Dry kiln natural gas + post combustion + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.07418996802419188,0.0009854625462282377,0.002589079535378831,0.035291825000000054,-0.6705446749999999,0.07418996802419188,0.03195586341298031
Clinker,2020,India,Dry kiln reference plant,0.0,0.8095674376141409,0.0,-0.0049211399858591996,0.0,0.07418996802419188,0.0009614030400000002,0.0,0.8095674376141409,-0.0049211399858591996,0.07418996802419188,0.028649810592000006
Clinker,2020,Latin America,Dry kiln alternative fuels + direct separation + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02238347971773183,0.0,0.0,0.03388706000000008,-0.64385414,0.02238347971773183,0.0
Clinker,2020,Latin America,Dry kiln alternative fuels + direct separation + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02238347971773183,0.0,0.0,0.03388706000000008,-0.64385414,0.02238347971773183,0.0
Clinker,2020,Latin America,Dry kiln alternative fuels + oxyfuel + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02238347971773183,0.0,0.0,0.03388706000000008,-0.64385414,0.02238347971773183,0.0
Clinker,2020,Latin America,Dry kiln alternative fuels + oxyfuel + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02238347971773183,0.0,0.0,0.03388706000000008,-0.64385414,0.02238347971773183,0.0
Clinker,2020,Latin America,Dry kiln alternative fuels + post combustion + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02238347971773183,0.0,0.0,0.03388706000000008,-0.64385414,0.02238347971773183,0.0
Clinker,2020,Latin America,Dry kiln alternative fuels + post combustion + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.02238347971773183,0.0,0.0,0.03388706000000008,-0.64385414,0.02238347971773183,0.0
Clinker,2020,Latin America,Dry kiln alternative fuels 43%,0.0,0.70647091,0.0,-0.0,0.0,0.02125919534834804,0.00035949899999999994,0.0,0.70647091,-0.0,0.02125919534834804,0.010713070199999999
Clinker,2020,Latin America,Dry kiln alternative fuels 90%,0.0,0.6777412,0.0,-0.0,0.0,0.02238347971773183,0.0,0.0,0.6777412,-0.0,0.02238347971773183,0.0
Clinker,2020,Latin America,Dry kiln coal,0.0,0.8193221776,0.0,-0.0,0.0,0.02085036466857211,0.0009614030400000002,0.0,0.8193221776,-0.0,0.02085036466857211,0.028649810592000006
Clinker,2020,Latin America,Dry kiln coal + direct separation + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.02085036466857211,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.02085036466857211,0.028649810592000006
Clinker,2020,Latin America,Dry kiln coal + direct separation + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.02085036466857211,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.02085036466857211,0.028649810592000006
Clinker,2020,Latin America,Dry kiln coal + oxyfuel + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.02085036466857211,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.02085036466857211,0.028649810592000006
Clinker,2020,Latin America,Dry kiln coal + oxyfuel + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.02085036466857211,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.02085036466857211,0.028649810592000006
Clinker,2020,Latin America,Dry kiln coal + post combustion + storage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.02085036466857211,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.02085036466857211,0.028649810592000006
Clinker,2020,Latin America,Dry kiln coal + post combustion + usage,0.0,0.040966108880000074,0.0,-0.77835606872,0.0,0.02085036466857211,0.0009614030400000002,0.0,0.040966108880000074,-0.77835606872,0.02085036466857211,0.028649810592000006
Clinker,2020,Latin America,Dry kiln natural gas,0.0,0.7058365,0.0,-0.0,0.0,0.02085036466857211,0.002213498616170762,0.014156268889038402,0.7058365,-0.0,0.02085036466857211,0.0801185276509271
Clinker,2020,Latin America,Dry kiln natural gas + direct separation + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.02085036466857211,0.002213498616170762,0.014156268889038402,0.035291825000000054,-0.6705446749999999,0.02085036466857211,0.0801185276509271
Clinker,2020,Latin America,Dry kiln natural gas + direct separation + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.02085036466857211,0.002213498616170762,0.014156268889038402,0.035291825000000054,-0.6705446749999999,0.02085036466857211,0.0801185276509271
Clinker,2020,Latin America,Dry kiln natural gas + oxyfuel + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.02085036466857211,0.002213498616170762,0.014156268889038402,0.035291825000000054,-0.6705446749999999,0.02085036466857211,0.0801185276509271
Clinker,2020,Latin America,Dry kiln natural gas + oxyfuel + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.02085036466857211,0.002213498616170762,0.014156268889038402,0.035291825000000054,-0.6705446749999999,0.02085036466857211,0.0801185276509271
Clinker,2020,Latin America,Dry kiln natural gas + post combustion + storage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.02085036466857211,0.002213498616170762,0.014156268889038402,0.035291825000000054,-0.6705446749999999,0.02085036466857211,0.0801185276509271
Clinker,2020,Latin America,Dry kiln natural gas + post combustion + usage,0.0,0.035291825000000054,0.0,-0.6705446749999999,0.0,0.02085036466857211,0.002213498616170762,0.014156268889038402,0.035291825000000054,-0.6705446749999999,0.02085036466857211,0.0801185276509271
Clinker,2020,Latin America,Dry kiln reference plant,0.0,0.8095674376141409,0.0,-0.0049211399858591996,0.0,0.02085036466857211,0.0009614030400000002,0.0,0.8095674376141409,-0.0049211399858591996,0.02085036466857211,0.028649810592000006
Clinker,2020,Middle East,Dry kiln alternative fuels + direct separation + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.031440942011995314,0.0,0.0,0.03388706000000008,-0.64385414,0.031440942011995314,0.0
Clinker,2020,Middle East,Dry kiln alternative fuels + direct separation + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.031440942011995314,0.0,0.0,0.03388706000000008,-0.64385414,0.031440942011995314,0.0
Clinker,2020,Middle East,Dry kiln alternative fuels + oxyfuel + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.031440942011995314,0.0,0.0,0.03388706000000008,-0.64385414,0.031440942011995314,0.0
Clinker,2020,Middle East,Dry kiln alternative fuels + oxyfuel + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.031440942011995314,0.0,0.0,0.03388706000000008,-0.64385414,0.031440942011995314,0.0
Clinker,2020,Middle East,Dry kiln alternative fuels + post combustion + storage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.031440942011995314,0.0,0.0,0.03388706000000008,-0.64385414,0.031440942011995314,0.0
Clinker,2020,Middle East,Dry kiln alternative fuels + post combustion + usage,0.0,0.03388706000000008,0.0,-0.64385414,0.0,0.031440942011995314,0.0,0.0,0.03388706000000008,-0.64385414,0.031440942011995314,0.0
