variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
emissions_ch4_scope1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope3_downstream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope3_upstream,3.3410691410521833,3.340292702199174,3.3388816410718443,3.3102142624386244,3.268727380423539,3.2826612066163126,3.2210584733026257,3.1809503942801465,3.098245834056553,2.9832300520582553,2.801384164656664,2.7952515473422697,2.6844627483725194,2.569955030901397,2.457429692921742,2.3323787863369194,2.236128962222803,2.0826860215907734,1.906358542568369,1.6389078336450824,1.5058967260227663,1.3880035440091016,1.3272675912004388,1.295923021227019,1.2657247038883135,1.2340958326693559,1.181471382963752,1.1519344189937843,1.122455236005716,1.074459594578132,1.0455414064726685
emissions_co2_scope1,432.95388152755515,446.40377961419847,456.5955448930147,468.06830600248304,470.10274175671066,478.5888757873963,477.40710216459905,477.67049878169655,465.9507057518184,444.69737265443723,423.7279034489288,407.4401581724363,382.7711231540769,354.7886305109123,323.3484528477854,291.9412611703735,258.88544194164535,219.0775703520244,176.2083780053701,131.97081991881362,88.69514879570804,51.76315396268422,33.3466286161423,29.514052341669238,29.12924131863946,29.196510275164083,21.40063711755181,21.353468993730495,21.341855142237264,21.264775749260295,21.28174488057377
emissions_co2_scope1_captured,0.0,1.5362150512499997,3.4271109922499994,3.4271109922499994,6.455342122544865,12.767301338744865,16.071378775752017,25.727348491534357,35.22660080610529,47.26005956713598,53.54569343455954,64.3010752358314,77.00941750366009,92.55255724329237,111.5067713132657,133.14389732391686,156.0766996490983,175.65086477366188,193.17887569701927,205.35837162198644,222.17726371239596,233.23437134759993,237.157617186882,239.82280561852005,242.17804053765462,243.6827095725512,245.43486865805258,245.84798513512231,246.28197737158828,246.12677973470065,246.62756311080076
emissions_co2_scope2,40.094082971041544,41.06872825121786,41.449045920442465,42.11612805469849,41.1707107005722,40.405418242062225,39.15910365194922,38.276850811142,35.56902518659145,32.94100742464369,30.205168341465303,28.013603320544583,25.83840848297804,23.60347585446591,21.473076627410663,18.914575791201308,16.255300486811848,13.515454155794425,10.504323203228093,7.938122527211579,5.47562857493672,2.626272247760045,0.7266381598295293,0.2569405702347186,0.20705392786107435,0.1948388079019691,0.0,0.0,0.0,0.0,0.0
emissions_co2_scope3_downstream,131.09862877535102,134.07941092353636,136.63436705055236,138.763497156399,140.60506424378912,142.87429685452037,145.14352946525162,147.4127620759829,149.25432916337297,151.52356177410425,153.36512886149433,155.2066959488844,157.05010253844634,158.8953486301801,160.7369157175702,162.1090217857825,163.95242837534443,165.32269494138487,166.69480100959717,168.0650675756376,169.43533414167806,170.8056007077185,171.75004125258963,173.12030781863007,174.06658786567306,175.00918890837232,175.95178995107156,176.89439099377083,177.8369920364701,178.35192755582818,179.29452859852745
emissions_co2_scope3_upstream,12.710254595717995,12.51195782032057,12.430048744785196,12.180080815807354,12.011876098786702,11.925950632638461,11.691996840339138,11.431175174521403,11.127446584160792,10.736833195853919,9.959252353809607,10.018595480978544,9.622384180853668,9.220087841462995,8.82630894682987,8.229435886596214,7.6700386806266065,7.080144387894212,6.434358814472395,5.252628007873592,4.8783344573677585,4.582901959340897,4.480907261270679,4.3864327697314724,4.281553055294645,4.172975957053235,4.004358657725515,3.8987505478979596,3.7935084266201207,3.569593227326286,3.4682991667641887
emissions_n2o_scope1,0.004649336713044546,0.004795184039320647,0.004868107702458697,0.0049410313655967476,0.004965339253309431,0.005046365545685043,0.005127391838060654,0.005198138781224703,0.005268885724388752,0.005349912016764363,0.0054309383091399755,0.005501685252304024,0.005509787881541585,0.005590814173917197,0.005671840466292808,0.0057528667586684195,0.005833893051044032,0.005914919343419643,0.005914919343419643,0.005995945635795255,0.006076971928170866,0.006076971928170866,0.006157998220546477,0.006157998220546477,0.0062390245129220895,0.0062390245129220895,0.006320050805297701,0.006320050805297701,0.006320050805297701,0.006401077097673312,0.006401077097673312
emissions_n2o_scope2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_n2o_scope3_downstream,4.0093371810794025,4.117939127844748,4.207855404821439,4.288514725585435,4.357899954672478,4.520845880900466,4.645112156908451,4.773840509504144,4.848153131388701,5.033243330472186,5.094763207781476,5.446510638285133,5.749491191191685,6.14502545969235,6.636313961940283,7.253927822875596,8.098327669250038,8.612293020817173,9.060388052144702,9.586709878114343,10.160350573451394,10.73614399194153,11.307854135746407,11.394017720294046,11.42065349150702,11.460782324343095,11.489273399563995,11.676127469893407,11.864985558320518,12.08090949297491,12.248875173708381
