uuid,product,region,technology,annual_production_capacity,annual_production_volume,cuf,year_commissioned,asset_lifetime,retrofit_status,rebuild_status,greenfield_status
0c106eea1dfb45f58d7c590f7958554e,Ammonia,Africa,Waste to ammonia,1,0.95,0.95,2010.58,30,False,False,False
eea100fefcf0425bbf811fac78df75ee,Ammonia,Middle East,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,1,0.95,0.95,2007.18253968,30,False,False,False
d9601a36efb946fdba6b2271725e2e4f,Ammonia,Middle East,Methane Pyrolysis + ammonia synthesis,1,0.95,0.95,2007.18253968,30,False,False,False
c2b477fdf4c3489b928e4b9e8dc4f5fa,Ammonia,Middle East,ESMR Gas + CCS + ammonia synthesis,1,0.95,0.95,2007.18253968,30,False,False,False
604fe9a1f19544bd85e95dab0c7ce8a9,Ammonia,Russia,Natural Gas ATR + CCS + ammonia synthesis,1,0.95,0.95,2011.25,30,False,False,False
c1a42c6fe73e48f7823536dcc722a094,Ammonia,Russia,Biomass Gasification + ammonia synthesis,1,0.95,0.95,2011.25,30,False,False,False
a68efba365394b4fbfdfaff6ebcd2cac,Ammonia,India,Biomass Digestion + ammonia synthesis,1,0.95,0.95,2007.923,30,False,False,False
628dc48310df4934b87eb2650ee1538c,Ammonia,India,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,1,0.95,0.95,2007.923,30,False,False,False
a52c01412a5a4adf99c11a2553b08020,Ammonia,Rest of Asia,Electrolyser - grid PPA + ammonia synthesis,1,0.95,0.95,2002.27307692,30,False,False,False
999c25dbb0fb4113bb5d159a7ab4b5e9,Ammonia,Rest of Asia,Oversized ATR + CCS,1,0.95,0.95,2002.27307692,30,False,False,False
089da07528244d78b406ce8fecc2c42d,Ammonia,Rest of Asia,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,1,0.95,0.95,2002.27307692,30,False,False,False
9b7b78d948a9440eb2fe3ad0dec9c5a8,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,1,0.95,0.95,2005.77099567,30,False,False,False
bcc5db6812af4942b840ea969dd4bbb5,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,1,0.95,0.95,2005.77099567,30,False,False,False
eec8706830cb4c19aec826e2e2df9480,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,1,0.95,0.95,2005.77099567,30,False,False,False
ea9ba97b26b943adb643b9b3a64fae61,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,1,0.95,0.95,2005.77099567,30,False,False,False
5897088dcf9e493dacb9b82091f77c25,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,1,0.95,0.95,2005.77099567,30,False,False,False
5d8112c68ae14b988da832cf6b0e1614,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,1,0.95,0.95,2005.77099567,30,False,False,False
82c5b8b2951649f490c61fd07b9b3f45,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,1,0.95,0.95,2005.77099567,30,False,False,False
30b52231252448d39310f7aeaf92f1aa,Ammonium nitrate,Rest of Asia,Waste Water to ammonium nitrate,1,0.95,0.95,2001.0,30,False,True,False
7e4ccb73fb494d689137168ed6967a19,Ammonium nitrate,Europe,Waste Water to ammonium nitrate,1,0.95,0.95,1996.89130435,30,False,True,False
769d63f217474f5da52684ff63814a75,Ammonium nitrate,China,Waste Water to ammonium nitrate,1,0.95,0.95,2007.88888889,30,False,True,False
c8c30dda3a614624be7411ead880b1f7,Ammonium nitrate,North America,Waste Water to ammonium nitrate,1,0.975395031,0.975395031,2006.0,30,False,True,False
