product,scenario,region,year,value
Ammonia,NZ+Circular,China,2031,29.2
Ammonia,NZ+Circular,India,2031,30.6
Ammonia,NZ+Circular,Rest of Asia,2031,114.5
Ammonia,NZ+Circular,Oceania,2031,2.9
Ammonia,NZ+Circular,Global,2032,364.5
Ammonia,NZ+Circular,North America,2032,38.9
Ammonia,NZ+Circular,Latin America,2032,21.8
Ammonia,NZ+Circular,Africa,2032,23.3
Ammonia,NZ+Circular,Middle East,2032,20
Ammonia,NZ+Circular,Russia,2032,7.6
Ammonia,NZ+Circular,Europe,2032,55.9
Ammonia,NZ+Circular,China,2032,31.7
Ammonia,NZ+Circular,India,2032,30.8
Ammonia,NZ+Circular,Rest of Asia,2032,131.7
Ammonia,NZ+Circular,Oceania,2032,2.9
Ammonia,NZ+Circular,Global,2033,405.8
Ammonia,NZ+Circular,North America,2033,43.1
Ammonia,NZ+Circular,Latin America,2033,23
Ammonia,NZ+Circular,Africa,2033,25.3
Ammonia,NZ+Circular,Middle East,2033,22.9
Ammonia,NZ+Circular,Russia,2033,7.9
Ammonia,NZ+Circular,Europe,2033,62.8
Ammonia,NZ+Circular,China,2033,34.7
Ammonia,NZ+Circular,India,2033,31.1
Ammonia,NZ+Circular,Rest of Asia,2033,152
Ammonia,NZ+Circular,Oceania,2033,2.9
Ammonia,NZ+Circular,Global,2034,447
Ammonia,NZ+Circular,North America,2034,47.3
Ammonia,NZ+Circular,Latin America,2034,24.2
Ammonia,NZ+Circular,Africa,2034,27.3
Ammonia,NZ+Circular,Middle East,2034,25.8
Ammonia,NZ+Circular,Russia,2034,8.3
Ammonia,NZ+Circular,Europe,2034,69.8
Ammonia,NZ+Circular,China,2034,37.8
Ammonia,NZ+Circular,India,2034,31.3
Ammonia,NZ+Circular,Rest of Asia,2034,172.2
Ammonia,NZ+Circular,Oceania,2034,3
Ammonia,NZ+Circular,Global,2035,487.7
Ammonia,NZ+Circular,North America,2035,51.5
Ammonia,NZ+Circular,Latin America,2035,25.4
Ammonia,NZ+Circular,Africa,2035,29.3
Ammonia,NZ+Circular,Middle East,2035,28.7
Ammonia,NZ+Circular,Russia,2035,8.7
Ammonia,NZ+Circular,Europe,2035,76.7
Ammonia,NZ+Circular,China,2035,40.7
Ammonia,NZ+Circular,India,2035,31.5
Ammonia,NZ+Circular,Rest of Asia,2035,192.2
Ammonia,NZ+Circular,Oceania,2035,3
Ammonia,NZ+Circular,Global,2036,531.5
Ammonia,NZ+Circular,North America,2036,56
Ammonia,NZ+Circular,Latin America,2036,26.6
Ammonia,NZ+Circular,Africa,2036,31.4
Ammonia,NZ+Circular,Middle East,2036,31.8
Ammonia,NZ+Circular,Russia,2036,9
Ammonia,NZ+Circular,Europe,2036,84.1
Ammonia,NZ+Circular,China,2036,44
Ammonia,NZ+Circular,India,2036,31.8
Ammonia,NZ+Circular,Rest of Asia,2036,213.7
Ammonia,NZ+Circular,Oceania,2036,3
Ammonia,NZ+Circular,Global,2037,581.8
Ammonia,NZ+Circular,North America,2037,61.2
Ammonia,NZ+Circular,Latin America,2037,28.2
Ammonia,NZ+Circular,Africa,2037,33.8
Ammonia,NZ+Circular,Middle East,2037,35.4
Ammonia,NZ+Circular,Russia,2037,9.5
Ammonia,NZ+Circular,Europe,2037,92.7
Ammonia,NZ+Circular,China,2037,47.7
Ammonia,NZ+Circular,India,2037,32
Ammonia,NZ+Circular,Rest of Asia,2037,238.2
Ammonia,NZ+Circular,Oceania,2037,3
Ammonia,NZ+Circular,Global,2038,625.7
Ammonia,NZ+Circular,North America,2038,65.8
Ammonia,NZ+Circular,Latin America,2038,29.5
Ammonia,NZ+Circular,Africa,2038,35.9
Ammonia,NZ+Circular,Middle East,2038,38.6
Ammonia,NZ+Circular,Russia,2038,9.9
Ammonia,NZ+Circular,Europe,2038,100.2
Ammonia,NZ+Circular,China,2038,50.9
Ammonia,NZ+Circular,India,2038,32.2
Ammonia,NZ+Circular,Rest of Asia,2038,259.7
Ammonia,NZ+Circular,Oceania,2038,3
Ammonia,NZ+Circular,Global,2039,678.6
Ammonia,NZ+Circular,North America,2039,71.3
Ammonia,NZ+Circular,Latin America,2039,31.1
Ammonia,NZ+Circular,Africa,2039,38.3
Ammonia,NZ+Circular,Middle East,2039,42.4
Ammonia,NZ+Circular,Russia,2039,10.4
Ammonia,NZ+Circular,Europe,2039,109.3
Ammonia,NZ+Circular,China,2039,54.9
Ammonia,NZ+Circular,India,2039,32.5
Ammonia,NZ+Circular,Rest of Asia,2039,285.5
Ammonia,NZ+Circular,Oceania,2039,3
Ammonia,NZ+Circular,Global,2040,737.3
Ammonia,NZ+Circular,North America,2040,77.4
Ammonia,NZ+Circular,Latin America,2040,32.9
Ammonia,NZ+Circular,Africa,2040,41
Ammonia,NZ+Circular,Middle East,2040,46.6
Ammonia,NZ+Circular,Russia,2040,10.9
Ammonia,NZ+Circular,Europe,2040,119.5
Ammonia,NZ+Circular,China,2040,59.3
Ammonia,NZ+Circular,India,2040,32.7
Ammonia,NZ+Circular,Rest of Asia,2040,314
Ammonia,NZ+Circular,Oceania,2040,3
Ammonia,NZ+Circular,Global,2041,796
Ammonia,NZ+Circular,North America,2041,83.5
Ammonia,NZ+Circular,Latin America,2041,34.9
Ammonia,NZ+Circular,Africa,2041,43.6
Ammonia,NZ+Circular,Middle East,2041,50.8
Ammonia,NZ+Circular,Russia,2041,11.4
Ammonia,NZ+Circular,Europe,2041,129.6
Ammonia,NZ+Circular,China,2041,63.7
Ammonia,NZ+Circular,India,2041,32.8
Ammonia,NZ+Circular,Rest of Asia,2041,342.7
Ammonia,NZ+Circular,Oceania,2041,3
Ammonia,NZ+Circular,Global,2042,854.7
Ammonia,NZ+Circular,North America,2042,89.5
Ammonia,NZ+Circular,Latin America,2042,36.9
Ammonia,NZ+Circular,Africa,2042,46.3
Ammonia,NZ+Circular,Middle East,2042,54.9
Ammonia,NZ+Circular,Russia,2042,11.9
Ammonia,NZ+Circular,Europe,2042,139.8
Ammonia,NZ+Circular,China,2042,68.1
Ammonia,NZ+Circular,India,2042,32.9
Ammonia,NZ+Circular,Rest of Asia,2042,371.3
Ammonia,NZ+Circular,Oceania,2042,3
Ammonia,NZ+Circular,Global,2043,860.1
Ammonia,NZ+Circular,North America,2043,89.9
Ammonia,NZ+Circular,Latin America,2043,36.9
Ammonia,NZ+Circular,Africa,2043,46.8
Ammonia,NZ+Circular,Middle East,2043,55.2
Ammonia,NZ+Circular,Russia,2043,12
Ammonia,NZ+Circular,Europe,2043,140.2
Ammonia,NZ+Circular,China,2043,68.3
Ammonia,NZ+Circular,India,2043,33
Ammonia,NZ+Circular,Rest of Asia,2043,374.8
Ammonia,NZ+Circular,Oceania,2043,3
Ammonia,NZ+Circular,Global,2044,859.2
Ammonia,NZ+Circular,North America,2044,89.6
Ammonia,NZ+Circular,Latin America,2044,36.7
Ammonia,NZ+Circular,Africa,2044,47.2
Ammonia,NZ+Circular,Middle East,2044,55
Ammonia,NZ+Circular,Russia,2044,11.9
Ammonia,NZ+Circular,Europe,2044,139.4
Ammonia,NZ+Circular,China,2044,68
Ammonia,NZ+Circular,India,2044,33.1
Ammonia,NZ+Circular,Rest of Asia,2044,375.4
Ammonia,NZ+Circular,Oceania,2044,3.1
Ammonia,NZ+Circular,Global,2045,858.9
Ammonia,NZ+Circular,North America,2045,89.3
Ammonia,NZ+Circular,Latin America,2045,36.5
Ammonia,NZ+Circular,Africa,2045,47.5
Ammonia,NZ+Circular,Middle East,2045,54.8
Ammonia,NZ+Circular,Russia,2045,11.9
Ammonia,NZ+Circular,Europe,2045,138.7
Ammonia,NZ+Circular,China,2045,67.8
Ammonia,NZ+Circular,India,2045,33.2
Ammonia,NZ+Circular,Rest of Asia,2045,376.1
Ammonia,NZ+Circular,Oceania,2045,3.1
Ammonia,NZ+Circular,Global,2046,857.9
Ammonia,NZ+Circular,North America,2046,89
Ammonia,NZ+Circular,Latin America,2046,36.3
Ammonia,NZ+Circular,Africa,2046,47.8
Ammonia,NZ+Circular,Middle East,2046,54.5
Ammonia,NZ+Circular,Russia,2046,11.9
Ammonia,NZ+Circular,Europe,2046,137.9
Ammonia,NZ+Circular,China,2046,67.5
Ammonia,NZ+Circular,India,2046,33.3
