product,technology,year,region,co2_scope1,co2_scope1_captured,n2o_scope1,co2_scope2,n2o_scope2,ch4_scope2,co2_scope3_upstream,n2o_scope3_upstream,ch4_scope3_upstream,co2_scope3_downstream,n2o_scope3_downstream,ch4_scope3_downstream,ch4_scope1
Ammonia,GHR + CCS + ammonia synthesis,2043,Latin America,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2043,Middle East,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2043,Namibia,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2043,North America,0.16422714,1.47804426,0,0,0,0,0.4478922,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2043,Oceania,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2043,Rest of Asia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2043,Russia,0.16422714,1.47804426,0,0,0,0,0.3395784,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2043,Saudi Arabia,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Africa,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Australia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Brazil,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,China,0.16422714,1.47804426,0,0,0,0,0.395199,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Europe,0.16422714,1.47804426,0,0,0,0,0.3337236,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,India,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Latin America,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Middle East,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Namibia,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,North America,0.16422714,1.47804426,0,0,0,0,0.4478922,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Oceania,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Rest of Asia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Russia,0.16422714,1.47804426,0,0,0,0,0.3395784,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2044,Saudi Arabia,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Africa,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Australia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Brazil,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,China,0.16422714,1.47804426,0,0,0,0,0.395199,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Europe,0.16422714,1.47804426,0,0,0,0,0.3337236,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,India,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Latin America,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Middle East,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Namibia,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,North America,0.16422714,1.47804426,0,0,0,0,0.4478922,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Oceania,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Rest of Asia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Russia,0.16422714,1.47804426,0,0,0,0,0.3395784,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2045,Saudi Arabia,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Africa,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Australia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Brazil,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,China,0.16422714,1.47804426,0,0,0,0,0.395199,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Europe,0.16422714,1.47804426,0,0,0,0,0.3337236,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,India,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Latin America,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Middle East,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Namibia,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,North America,0.16422714,1.47804426,0,0,0,0,0.4478922,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Oceania,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Rest of Asia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Russia,0.16422714,1.47804426,0,0,0,0,0.3395784,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2046,Saudi Arabia,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Africa,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Australia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Brazil,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,China,0.16422714,1.47804426,0,0,0,0,0.395199,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Europe,0.16422714,1.47804426,0,0,0,0,0.3337236,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,India,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Latin America,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Middle East,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Namibia,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,North America,0.16422714,1.47804426,0,0,0,0,0.4478922,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Oceania,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Rest of Asia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Russia,0.16422714,1.47804426,0,0,0,0,0.3395784,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2047,Saudi Arabia,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Africa,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Australia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Brazil,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,China,0.16422714,1.47804426,0,0,0,0,0.395199,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Europe,0.16422714,1.47804426,0,0,0,0,0.3337236,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,India,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Latin America,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Middle East,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Namibia,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,North America,0.16422714,1.47804426,0,0,0,0,0.4478922,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Oceania,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Rest of Asia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Russia,0.16422714,1.47804426,0,0,0,0,0.3395784,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2048,Saudi Arabia,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Africa,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Australia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Brazil,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,China,0.16422714,1.47804426,0,0,0,0,0.395199,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Europe,0.16422714,1.47804426,0,0,0,0,0.3337236,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,India,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Latin America,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Middle East,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Namibia,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,North America,0.16422714,1.47804426,0,0,0,0,0.4478922,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Oceania,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Rest of Asia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Russia,0.16422714,1.47804426,0,0,0,0,0.3395784,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2049,Saudi Arabia,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Africa,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Australia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Brazil,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,China,0.16422714,1.47804426,0,0,0,0,0.395199,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Europe,0.16422714,1.47804426,0,0,0,0,0.3337236,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,India,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Latin America,0.16422714,1.47804426,0,0,0,0,0.1668618,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Middle East,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Namibia,0.16422714,1.47804426,0,0,0,0,0.2546838,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,North America,0.16422714,1.47804426,0,0,0,0,0.4478922,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Oceania,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Rest of Asia,0.16422714,1.47804426,0,0,0,0,0.3571428,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Russia,0.16422714,1.47804426,0,0,0,0,0.3395784,0,0,0,0,0,0
Ammonia,GHR + CCS + ammonia synthesis,2050,Saudi Arabia,0.16422714,1.47804426,0,0,0,0,0.1551522,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Africa,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Australia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Brazil,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,China,0,0,0,0,0,0,0.54675,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Europe,0,0,0,0,0,0,0.4617,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,India,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Latin America,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Middle East,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Namibia,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,North America,0,0,0,0,0,0,0.61965,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Oceania,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Rest of Asia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Russia,0,0,0,0,0,0,0.4698,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2020,Saudi Arabia,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Africa,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Australia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Brazil,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,China,0,0,0,0,0,0,0.54675,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Europe,0,0,0,0,0,0,0.4617,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,India,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Latin America,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Middle East,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Namibia,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,North America,0,0,0,0,0,0,0.61965,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Oceania,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Rest of Asia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Russia,0,0,0,0,0,0,0.4698,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2021,Saudi Arabia,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Africa,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Australia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Brazil,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,China,0,0,0,0,0,0,0.54675,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Europe,0,0,0,0,0,0,0.4617,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,India,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Latin America,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Middle East,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Namibia,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,North America,0,0,0,0,0,0,0.61965,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Oceania,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Rest of Asia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Russia,0,0,0,0,0,0,0.4698,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2022,Saudi Arabia,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Africa,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Australia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Brazil,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,China,0,0,0,0,0,0,0.54675,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Europe,0,0,0,0,0,0,0.4617,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,India,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Latin America,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Middle East,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Namibia,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,North America,0,0,0,0,0,0,0.61965,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Oceania,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Rest of Asia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Russia,0,0,0,0,0,0,0.4698,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2023,Saudi Arabia,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Africa,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Australia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Brazil,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,China,0,0,0,0,0,0,0.54675,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Europe,0,0,0,0,0,0,0.4617,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,India,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Latin America,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Middle East,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Namibia,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,North America,0,0,0,0,0,0,0.61965,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Oceania,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Rest of Asia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Russia,0,0,0,0,0,0,0.4698,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2024,Saudi Arabia,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Africa,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Australia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Brazil,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,China,0,0,0,0,0,0,0.54675,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Europe,0,0,0,0,0,0,0.4617,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,India,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Latin America,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Middle East,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Namibia,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,North America,0,0,0,0,0,0,0.61965,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Oceania,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Rest of Asia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Russia,0,0,0,0,0,0,0.4698,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2025,Saudi Arabia,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Africa,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Australia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Brazil,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,China,0,0,0,0,0,0,0.54675,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Europe,0,0,0,0,0,0,0.4617,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,India,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Latin America,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Middle East,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Namibia,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,North America,0,0,0,0,0,0,0.61965,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Oceania,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Rest of Asia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Russia,0,0,0,0,0,0,0.4698,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2026,Saudi Arabia,0,0,0,0,0,0,0.21465,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2027,Africa,0,0,0,0,0,0,0.35235,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2027,Australia,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2027,Brazil,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2027,China,0,0,0,0,0,0,0.54675,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2027,Europe,0,0,0,0,0,0,0.4617,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2027,India,0,0,0,0,0,0,0.4941,0,0,0,0,0,0
Ammonia,Methane Pyrolysis + ammonia synthesis,2027,Latin America,0,0,0,0,0,0,0.23085,0,0,0,0,0,0
