product,technology,region,year,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream
Alumina,H2-Boiler + Elec-Calciner,North America,2020,0,,0.273398722,,
Alumina,H2-Boiler + Elec-Calciner,Oceania,2020,0,,0.456146546,,
Alumina,H2-Boiler + Elec-Calciner,Rest of Asia,2020,0,,0.568395772,,
Alumina,H2-Boiler + Elec-Calciner,Russia,2020,0,,0.314309125,,
Alumina,H2-Boiler + Elec-Calciner,South America,2020,0,,0.117496234,,
Alumina,H2-Boiler + Gas-Calciner,Africa,2020,0.2046,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - Central,2020,0.188163636,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - East,2020,0.188163636,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - North,2020,0.188163636,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - North East,2020,0.188163636,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - North West,2020,0.188163636,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - South,2020,0.188163636,,0,,
Alumina,H2-Boiler + Gas-Calciner,Europe,2020,0.249218182,,0,,
Alumina,H2-Boiler + Gas-Calciner,Middle East,2020,0.191309091,,0,,
Alumina,H2-Boiler + Gas-Calciner,North America,2020,0.188418182,,0,,
Alumina,H2-Boiler + Gas-Calciner,Oceania,2020,0.190090909,,0,,
Alumina,H2-Boiler + Gas-Calciner,Rest of Asia,2020,0.2046,,0,,
Alumina,H2-Boiler + Gas-Calciner,Russia,2020,0.249218182,,0,,
Alumina,H2-Boiler + Gas-Calciner,South America,2020,0.150490909,,0,,
Alumina,H2-Boiler + H2-Calciner,Africa,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - Central,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - East,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - North,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - North East,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - North West,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - South,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,Europe,2020,0,,0,,
