,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,257.363431054,218.863431054,234.263431054,220.263431054,231.813431054,254.913431054,232.68645589899998,224.860270806,207.633295651,189.456320496,169.404740372,152.304740372,132.35474037199998,110.504740372,99.07934534099999,79.10395031,62.877765217,24.725395030999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Coal Gasification + ammonia synthesis,77.89999999999999,50.949999999999996,59.699999999999996,59.699999999999996,50.949999999999996,49.199999999999996,46.8,70.3,66.5,62.699999999999996,58.9,51.3,43.699999999999996,36.1,16.15,8.549999999999999,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,13.299999999999999,17.099999999999998,30.4,37.05,44.65,44.65,44.65,44.65,44.65,44.65,44.65,44.65,44.65,44.65,29.45,16.15,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Electrolyser + SMR + ammonia synthesis,0.0,0.0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,2.8499999999999996,3.8,4.75,5.699999999999999,6.6499999999999995,7.6,9.5,10.45,11.399999999999999,11.399999999999999,12.35,12.35,12.35,12.35,12.35,7.8,10.238652028,7.8,7.8,9.2,8.15,12.35,7.8
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,1.575395031,2.175395031,4.800790062,6.726185093,8.651580124,9.601580124,10.551580124,13.401580123999999,16.251580124,18.151580124,20.051580124,20.051580124,21.001580124,21.001580124,21.001580124,21.001580124,21.001580124,15.401580123999999,18.598054762,15.401580123999999,15.401580123999999,21.001580124,19.601580123999998,21.001580124,15.401580123999999
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,5.875395031,12.100790062,25.726185092999998,42.851580124,59.976975155,78.97697515499999,108.426975155,131.226975155,156.876975155,184.42697515499998,204.376975155,224.352370186,254.75237018599998,272.80237018599996,300.352370186,332.652370186,365.902370186,386.252370186,383.737374987,390.05237018599996,391.002370186,394.402370186,404.852370186,408.652370186,415.702370186
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,5.175395031,12.100790062,25.726185092999998,43.801580124,66.626975155,84.676975155,115.076975155,138.82697515499999,162.57697515499999,183.476975155,206.276975155,232.90237018599998,256.652370186,280.402370186,306.05237018599996,335.502370186,364.002370186,395.752370186,395.85882558099996,400.152370186,399.80237018599996,402.952370186,410.55237018599996,421.952370186,428.05237018599996
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
