product,year,region,technology,ch4_scope1,co2_scope1,ch4_scope1_captured,co2_scope1_captured,ch4_scope2,co2_scope2,ch4_scope3_upstream,co2_scope3_upstream,co2e_scope1,co2e_scope1_captured,co2e_scope2,co2e_scope3_upstream
Clinker,2020,China,Dry kiln alternative fuels + oxyfuel + usage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.047970048416316614,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.047970048416316614,0.0033942199999999994
Clinker,2020,China,Dry kiln alternative fuels + post combustion + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.047970048416316614,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.047970048416316614,0.0033942199999999994
Clinker,2020,China,Dry kiln alternative fuels + post combustion + usage,0.0,0.16809849999999993,0.0,-0.6723939999999998,0.0,0.047970048416316614,0.00011389999999999998,0.0,0.16809849999999993,-0.6723939999999998,0.047970048416316614,0.0033942199999999994
Clinker,2020,China,Dry kiln alternative fuels 43%,0.0,0.8318327499999999,0.0,-0.0,0.0,0.047970048416316614,0.00064923,0.0,0.8318327499999999,-0.0,0.047970048416316614,0.019347054
Clinker,2020,China,Dry kiln alternative fuels 90%,0.0,0.8404924999999998,0.0,-0.0,0.0,0.047970048416316614,0.00011389999999999998,0.0,0.8404924999999998,-0.0,0.047970048416316614,0.0033942199999999994
Clinker,2020,China,Dry kiln coal,0.0,0.8409765,0.0,-0.0,0.0,0.04599867656359128,0.00107406,0.0,0.8409765,-0.0,0.04599867656359128,0.032006988
Clinker,2020,China,Dry kiln coal + direct separation + storage,0.0,0.08466313800000003,0.0,-0.7619682419999999,0.0,0.04599867656359128,0.0011069413719496215,8.638835391134928e-05,0.08466313800000003,-0.7619682419999999,0.04599867656359128,0.03307324123801007
Clinker,2020,China,Dry kiln coal + direct separation + usage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.04599867656359128,0.00107406,0.0,0.08409765000000002,-0.75687885,0.04599867656359128,0.032006988
Clinker,2020,China,Dry kiln coal + oxyfuel + storage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.04599867656359128,0.00107406,0.0,0.08409765000000002,-0.75687885,0.04599867656359128,0.032006988
Clinker,2020,China,Dry kiln coal + oxyfuel + usage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.04599867656359128,0.00107406,0.0,0.08409765000000002,-0.75687885,0.04599867656359128,0.032006988
Clinker,2020,China,Dry kiln coal + post combustion + storage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.04599867656359128,0.00107406,0.0,0.08409765000000002,-0.75687885,0.04599867656359128,0.032006988
Clinker,2020,China,Dry kiln coal + post combustion + usage,0.0,0.16819529999999994,0.0,-0.6727812000000001,0.0,0.04599867656359128,0.00107406,0.0,0.16819529999999994,-0.6727812000000001,0.04599867656359128,0.032006988
Clinker,2020,China,Dry kiln natural gas,0.0,0.719355,0.0,-0.0,0.0,0.04599867656359128,0.0010304787102068862,0.0027073493056146065,0.719355,-0.0,0.04599867656359128,0.033415614869779814
Clinker,2020,China,Dry kiln natural gas + direct separation + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.04599867656359128,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.04599867656359128,0.033415614869779814
Clinker,2020,China,Dry kiln natural gas + direct separation + usage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.04599867656359128,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.04599867656359128,0.033415614869779814
Clinker,2020,China,Dry kiln natural gas + oxyfuel + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.04599867656359128,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.04599867656359128,0.033415614869779814
Clinker,2020,China,Dry kiln natural gas + oxyfuel + usage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.04599867656359128,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.04599867656359128,0.033415614869779814
Clinker,2020,China,Dry kiln natural gas + post combustion + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.04599867656359128,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.04599867656359128,0.033415614869779814
Clinker,2020,China,Dry kiln natural gas + post combustion + usage,0.0,0.14387099999999997,0.0,-0.575484,0.0,0.04599867656359128,0.0010304787102068862,0.0027073493056146065,0.14387099999999997,-0.575484,0.04599867656359128,0.033415614869779814
Clinker,2020,China,Dry kiln reference plant,0.0,0.8421348,0.0,-0.0,0.0,0.04599867656359128,0.001002456,0.0,0.8421348,-0.0,0.04599867656359128,0.029873188800000002
Clinker,2020,Europe,Dry kiln alternative fuels + direct separation + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.017213914311690164,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.017213914311690164,0.0033942199999999994
Clinker,2020,Europe,Dry kiln alternative fuels + direct separation + usage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.017213914311690164,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.017213914311690164,0.0033942199999999994
Clinker,2020,Europe,Dry kiln alternative fuels + oxyfuel + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.017213914311690164,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.017213914311690164,0.0033942199999999994
Clinker,2020,Europe,Dry kiln alternative fuels + oxyfuel + usage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.017213914311690164,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.017213914311690164,0.0033942199999999994
Clinker,2020,Europe,Dry kiln alternative fuels + post combustion + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.017213914311690164,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.017213914311690164,0.0033942199999999994
Clinker,2020,Europe,Dry kiln alternative fuels + post combustion + usage,0.0,0.16809849999999993,0.0,-0.6723939999999998,0.0,0.017213914311690164,0.00011389999999999998,0.0,0.16809849999999993,-0.6723939999999998,0.017213914311690164,0.0033942199999999994
Clinker,2020,Europe,Dry kiln alternative fuels 43%,0.0,0.8318327499999999,0.0,-0.0,0.0,0.017213914311690164,0.00064923,0.0,0.8318327499999999,-0.0,0.017213914311690164,0.019347054
Clinker,2020,Europe,Dry kiln alternative fuels 90%,0.0,0.8404924999999998,0.0,-0.0,0.0,0.017213914311690164,0.00011389999999999998,0.0,0.8404924999999998,-0.0,0.017213914311690164,0.0033942199999999994
Clinker,2020,Europe,Dry kiln coal,0.0,0.8409765,0.0,-0.0,0.0,0.01650649317559331,0.00107406,0.0,0.8409765,-0.0,0.01650649317559331,0.032006988
Clinker,2020,Europe,Dry kiln coal + direct separation + storage,0.0,0.08466313800000003,0.0,-0.7619682419999999,0.0,0.01650649317559331,0.001115397386379828,0.00015371417030997887,0.08466313800000003,-0.7619682419999999,0.01650649317559331,0.03339255628442886
Clinker,2020,Europe,Dry kiln coal + direct separation + usage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.01650649317559331,0.00107406,0.0,0.08409765000000002,-0.75687885,0.01650649317559331,0.032006988
Clinker,2020,Europe,Dry kiln coal + oxyfuel + storage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.01650649317559331,0.00107406,0.0,0.08409765000000002,-0.75687885,0.01650649317559331,0.032006988
Clinker,2020,Europe,Dry kiln coal + oxyfuel + usage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.01650649317559331,0.00107406,0.0,0.08409765000000002,-0.75687885,0.01650649317559331,0.032006988
Clinker,2020,Europe,Dry kiln coal + post combustion + storage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.01650649317559331,0.00107406,0.0,0.08409765000000002,-0.75687885,0.01650649317559331,0.032006988
Clinker,2020,Europe,Dry kiln coal + post combustion + usage,0.0,0.16819529999999994,0.0,-0.6727812000000001,0.0,0.01650649317559331,0.00107406,0.0,0.16819529999999994,-0.6727812000000001,0.01650649317559331,0.032006988
Clinker,2020,Europe,Dry kiln natural gas,0.0,0.719355,0.0,-0.0,0.0,0.01650649317559331,0.0012954841624392523,0.004817292301678802,0.719355,-0.0,0.01650649317559331,0.04342272034236852
Clinker,2020,Europe,Dry kiln natural gas + direct separation + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.01650649317559331,0.0012954841624392523,0.004817292301678802,0.07193549999999993,-0.6474195,0.01650649317559331,0.04342272034236852
Clinker,2020,Europe,Dry kiln natural gas + direct separation + usage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.01650649317559331,0.0012954841624392523,0.004817292301678802,0.07193549999999993,-0.6474195,0.01650649317559331,0.04342272034236852
Clinker,2020,Europe,Dry kiln natural gas + oxyfuel + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.01650649317559331,0.0012954841624392523,0.004817292301678802,0.07193549999999993,-0.6474195,0.01650649317559331,0.04342272034236852
Clinker,2020,Europe,Dry kiln natural gas + oxyfuel + usage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.01650649317559331,0.0012954841624392523,0.004817292301678802,0.07193549999999993,-0.6474195,0.01650649317559331,0.04342272034236852
Clinker,2020,Europe,Dry kiln natural gas + post combustion + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.01650649317559331,0.0012954841624392523,0.004817292301678802,0.07193549999999993,-0.6474195,0.01650649317559331,0.04342272034236852
Clinker,2020,Europe,Dry kiln natural gas + post combustion + usage,0.0,0.14387099999999997,0.0,-0.575484,0.0,0.01650649317559331,0.0012954841624392523,0.004817292301678802,0.14387099999999997,-0.575484,0.01650649317559331,0.04342272034236852
Clinker,2020,Europe,Dry kiln reference plant,0.0,0.8421348,0.0,-0.0,0.0,0.01650649317559331,0.001002456,0.0,0.8421348,-0.0,0.01650649317559331,0.029873188800000002
Clinker,2020,India,Dry kiln alternative fuels + direct separation + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.053096741821235374,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.053096741821235374,0.0033942199999999994
Clinker,2020,India,Dry kiln alternative fuels + direct separation + usage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.053096741821235374,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.053096741821235374,0.0033942199999999994
Clinker,2020,India,Dry kiln alternative fuels + oxyfuel + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.053096741821235374,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.053096741821235374,0.0033942199999999994
Clinker,2020,India,Dry kiln alternative fuels + oxyfuel + usage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.053096741821235374,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.053096741821235374,0.0033942199999999994
Clinker,2020,India,Dry kiln alternative fuels + post combustion + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.053096741821235374,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.053096741821235374,0.0033942199999999994
Clinker,2020,India,Dry kiln alternative fuels + post combustion + usage,0.0,0.16809849999999993,0.0,-0.6723939999999998,0.0,0.053096741821235374,0.00011389999999999998,0.0,0.16809849999999993,-0.6723939999999998,0.053096741821235374,0.0033942199999999994
Clinker,2020,India,Dry kiln alternative fuels 43%,0.0,0.8318327499999999,0.0,-0.0,0.0,0.053096741821235374,0.00064923,0.0,0.8318327499999999,-0.0,0.053096741821235374,0.019347054
Clinker,2020,India,Dry kiln alternative fuels 90%,0.0,0.8404924999999998,0.0,-0.0,0.0,0.053096741821235374,0.00011389999999999998,0.0,0.8404924999999998,-0.0,0.053096741821235374,0.0033942199999999994
Clinker,2020,India,Dry kiln coal,0.0,0.8409765,0.0,-0.0,0.0,0.05091468393817091,0.00107406,0.0,0.8409765,-0.0,0.05091468393817091,0.032006988
Clinker,2020,India,Dry kiln coal + direct separation + storage,0.0,0.08466313800000003,0.0,-0.7619682419999999,0.0,0.05091468393817091,0.0011069413719496215,8.638835391134928e-05,0.08466313800000003,-0.7619682419999999,0.05091468393817091,0.03307324123801007
Clinker,2020,India,Dry kiln coal + direct separation + usage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.05091468393817091,0.00107406,0.0,0.08409765000000002,-0.75687885,0.05091468393817091,0.032006988
Clinker,2020,India,Dry kiln coal + oxyfuel + storage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.05091468393817091,0.00107406,0.0,0.08409765000000002,-0.75687885,0.05091468393817091,0.032006988
Clinker,2020,India,Dry kiln coal + oxyfuel + usage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.05091468393817091,0.00107406,0.0,0.08409765000000002,-0.75687885,0.05091468393817091,0.032006988
Clinker,2020,India,Dry kiln coal + post combustion + storage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.05091468393817091,0.00107406,0.0,0.08409765000000002,-0.75687885,0.05091468393817091,0.032006988
Clinker,2020,India,Dry kiln coal + post combustion + usage,0.0,0.16819529999999994,0.0,-0.6727812000000001,0.0,0.05091468393817091,0.00107406,0.0,0.16819529999999994,-0.6727812000000001,0.05091468393817091,0.032006988
Clinker,2020,India,Dry kiln natural gas,0.0,0.719355,0.0,-0.0,0.0,0.05091468393817091,0.0010304787102068862,0.0027073493056146065,0.719355,-0.0,0.05091468393817091,0.033415614869779814
Clinker,2020,India,Dry kiln natural gas + direct separation + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.05091468393817091,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.05091468393817091,0.033415614869779814
Clinker,2020,India,Dry kiln natural gas + direct separation + usage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.05091468393817091,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.05091468393817091,0.033415614869779814
Clinker,2020,India,Dry kiln natural gas + oxyfuel + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.05091468393817091,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.05091468393817091,0.033415614869779814
Clinker,2020,India,Dry kiln natural gas + oxyfuel + usage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.05091468393817091,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.05091468393817091,0.033415614869779814
Clinker,2020,India,Dry kiln natural gas + post combustion + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.05091468393817091,0.0010304787102068862,0.0027073493056146065,0.07193549999999993,-0.6474195,0.05091468393817091,0.033415614869779814
Clinker,2020,India,Dry kiln natural gas + post combustion + usage,0.0,0.14387099999999997,0.0,-0.575484,0.0,0.05091468393817091,0.0010304787102068862,0.0027073493056146065,0.14387099999999997,-0.575484,0.05091468393817091,0.033415614869779814
Clinker,2020,India,Dry kiln reference plant,0.0,0.8421348,0.0,-0.0,0.0,0.05091468393817091,0.001002456,0.0,0.8421348,-0.0,0.05091468393817091,0.029873188800000002
Clinker,2020,Latin America,Dry kiln alternative fuels + direct separation + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.014922319811821218,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.014922319811821218,0.0033942199999999994
Clinker,2020,Latin America,Dry kiln alternative fuels + direct separation + usage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.014922319811821218,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.014922319811821218,0.0033942199999999994
Clinker,2020,Latin America,Dry kiln alternative fuels + oxyfuel + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.014922319811821218,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.014922319811821218,0.0033942199999999994
Clinker,2020,Latin America,Dry kiln alternative fuels + oxyfuel + usage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.014922319811821218,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.014922319811821218,0.0033942199999999994
Clinker,2020,Latin America,Dry kiln alternative fuels + post combustion + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.014922319811821218,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.014922319811821218,0.0033942199999999994
Clinker,2020,Latin America,Dry kiln alternative fuels + post combustion + usage,0.0,0.16809849999999993,0.0,-0.6723939999999998,0.0,0.014922319811821218,0.00011389999999999998,0.0,0.16809849999999993,-0.6723939999999998,0.014922319811821218,0.0033942199999999994
Clinker,2020,Latin America,Dry kiln alternative fuels 43%,0.0,0.8318327499999999,0.0,-0.0,0.0,0.014922319811821218,0.00064923,0.0,0.8318327499999999,-0.0,0.014922319811821218,0.019347054
Clinker,2020,Latin America,Dry kiln alternative fuels 90%,0.0,0.8404924999999998,0.0,-0.0,0.0,0.014922319811821218,0.00011389999999999998,0.0,0.8404924999999998,-0.0,0.014922319811821218,0.0033942199999999994
Clinker,2020,Latin America,Dry kiln coal,0.0,0.8409765,0.0,-0.0,0.0,0.014309073792157333,0.00107406,0.0,0.8409765,-0.0,0.014309073792157333,0.032006988
Clinker,2020,Latin America,Dry kiln coal + direct separation + storage,0.0,0.08466313800000003,0.0,-0.7619682419999999,0.0,0.014309073792157333,0.0011479165576001365,0.0004723442250960182,0.08466313800000003,-0.7619682419999999,0.014309073792157333,0.03468025764158009
Clinker,2020,Latin America,Dry kiln coal + direct separation + usage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.014309073792157333,0.00107406,0.0,0.08409765000000002,-0.75687885,0.014309073792157333,0.032006988
Clinker,2020,Latin America,Dry kiln coal + oxyfuel + storage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.014309073792157333,0.00107406,0.0,0.08409765000000002,-0.75687885,0.014309073792157333,0.032006988
Clinker,2020,Latin America,Dry kiln coal + oxyfuel + usage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.014309073792157333,0.00107406,0.0,0.08409765000000002,-0.75687885,0.014309073792157333,0.032006988
Clinker,2020,Latin America,Dry kiln coal + post combustion + storage,0.0,0.08409765000000002,0.0,-0.75687885,0.0,0.014309073792157333,0.00107406,0.0,0.08409765000000002,-0.75687885,0.014309073792157333,0.032006988
Clinker,2020,Latin America,Dry kiln coal + post combustion + usage,0.0,0.16819529999999994,0.0,-0.6727812000000001,0.0,0.014309073792157333,0.00107406,0.0,0.16819529999999994,-0.6727812000000001,0.014309073792157333,0.032006988
Clinker,2020,Latin America,Dry kiln natural gas,0.0,0.719355,0.0,-0.0,0.0,0.014309073792157333,0.0023146117605042822,0.014802930625776999,0.719355,-0.0,0.014309073792157333,0.0837783610888046
Clinker,2020,Latin America,Dry kiln natural gas + direct separation + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.014309073792157333,0.0023146117605042822,0.014802930625776999,0.07193549999999993,-0.6474195,0.014309073792157333,0.0837783610888046
Clinker,2020,Latin America,Dry kiln natural gas + direct separation + usage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.014309073792157333,0.0023146117605042822,0.014802930625776999,0.07193549999999993,-0.6474195,0.014309073792157333,0.0837783610888046
Clinker,2020,Latin America,Dry kiln natural gas + oxyfuel + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.014309073792157333,0.0023146117605042822,0.014802930625776999,0.07193549999999993,-0.6474195,0.014309073792157333,0.0837783610888046
Clinker,2020,Latin America,Dry kiln natural gas + oxyfuel + usage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.014309073792157333,0.0023146117605042822,0.014802930625776999,0.07193549999999993,-0.6474195,0.014309073792157333,0.0837783610888046
Clinker,2020,Latin America,Dry kiln natural gas + post combustion + storage,0.0,0.07193549999999993,0.0,-0.6474195,0.0,0.014309073792157333,0.0023146117605042822,0.014802930625776999,0.07193549999999993,-0.6474195,0.014309073792157333,0.0837783610888046
Clinker,2020,Latin America,Dry kiln natural gas + post combustion + usage,0.0,0.14387099999999997,0.0,-0.575484,0.0,0.014309073792157333,0.0023146117605042822,0.014802930625776999,0.14387099999999997,-0.575484,0.014309073792157333,0.0837783610888046
Clinker,2020,Latin America,Dry kiln reference plant,0.0,0.8421348,0.0,-0.0,0.0,0.014309073792157333,0.001002456,0.0,0.8421348,-0.0,0.014309073792157333,0.029873188800000002
Clinker,2020,Middle East,Dry kiln alternative fuels + direct separation + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.020960628007996873,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.020960628007996873,0.0033942199999999994
Clinker,2020,Middle East,Dry kiln alternative fuels + direct separation + usage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.020960628007996873,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.020960628007996873,0.0033942199999999994
Clinker,2020,Middle East,Dry kiln alternative fuels + oxyfuel + storage,0.0,0.08404924999999996,0.0,-0.7564432499999998,0.0,0.020960628007996873,0.00011389999999999998,0.0,0.08404924999999996,-0.7564432499999998,0.020960628007996873,0.0033942199999999994
