,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,243.53398100840667,243.53398100840667,243.53398100840667,217.4926156721822,197.69500130062448,178.1931305086597,108.91402475314575,76.53307498560562,53.6406326031393,37.747957918664184,28.278164937634564,22.019812808327693,19.516471956604942,17.013131104882195,14.509790253159446,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072,13.258119827298072
1,Coal Gasification + ammonia synthesis,85.2488995025938,85.2488995025938,85.2488995025938,85.2488995025938,85.2488995025938,85.2488995025938,78.13251896378844,71.01613842498307,63.89975788617772,61.77545788617772,59.651157886177714,56.818757886177714,53.986357886177714,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,50.06681703445497,47.563476182732224,43.8084649051481,40.053453627563975,36.29844234997985,32.54343107239573,28.788419794811606,25.033408517227485,21.27839723964336
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,9.240680538805359,12.320907385073813,29.071610479047415,41.49041630089119,57.66423340031909,54.021721724145074,58.48483300172919,54.15293572959937,54.28414973505367,52.15984973505366,40.580357918664184,33.037019794811606,27.157708517227483,21.442926813781988,11.973133832752367,6.258352129306871,2.5033408517227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Electrolyser + SMR + ammonia synthesis,0.0,0.0,0.0,12.123062242250857,22.582097638233257,32.74538945462274,22.975739654596147,24.22741008045752,18.3480988028734,18.3480988028734,17.09642837701202,13.3414170994279,7.510022555168245,6.258352129306871,5.006681703445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,0.0,0.0,0.0,0.7081,1.4162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906,3.328053692536906
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,7.116380538805359,7.116380538805359,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108,10.327821390528108
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,15.236604657203639,18.31683150347209,24.608499201463292,25.316599201463294,26.024699201463292,27.440899201463292,28.857099201463292,28.857099201463292,28.857099201463292,28.857099201463292,28.857099201463292,28.857099201463292,28.857099201463292,28.857099201463292,65.21802604773174,102.74732604773175,151.4416964735931,203.7598641715843,212.09253459744568,214.76040502330707,218.84447544916844,221.5123458750298,240.00624314715964,256.836113573021,276.4983839988824
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,20.441131503472093,29.186158349740545,50.34792604773175,68.05042604773175,88.12505289400019,101.5789528940002,131.56697974026864,154.93427974026864,183.96637974026865,214.0856205919914,242.4096205919914,273.8138474382598,308.34621786412123,338.0864178641212,338.0864178641212,338.0864178641212,339.3380882899826,340.58975871584397,341.8414291417053,343.0930995675667,344.3447699934281,345.5964404192895,346.8481108451508,348.0997812710122,349.3514516968736
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,2.3721268462684533,4.7442536925369065,7.116380538805359,7.824480538805359,8.532580538805359,9.240680538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359,9.948780538805359
