sector,product,region,technology,parameter_group,parameter,unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
chemicals,Ammonia,Africa,Coal Gasification+ CCS + ammonia synthesis,Cost,Variable OPEX,USD/tpa,528.5060660821305,526.7500047302948,524.9939433784591,523.2378820266235,521.4818206747879,519.7257593229523,516.2883839522596,512.8510085815667,509.413633210874,505.9762578401811,502.5388824694883,501.86986968771225,501.2008569059362,500.5318441241601,499.8628313423839,499.19381856060784,498.6377491234017,498.08167968619534,497.5256102489892,496.9695408117829,496.4134713745767,496.08025657041554,495.7470417662544,495.4138269620932,495.080612157932,494.7473973537709,494.8625118454789,494.9776263371868,495.0927408288948,495.2078553206029,495.3229698123109
chemicals,Ammonia,Africa,Coal Gasification+ CCS + ammonia synthesis,Energy,Coal,GJ/tNH3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3
chemicals,Ammonia,Africa,Coal Gasification+ CCS + ammonia synthesis,Energy,Electricity - PPA,GJ/tNH3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
chemicals,Ammonia,Africa,Coal Gasification+ CCS + ammonia synthesis,Energy,Steam,GJ/tNH3,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
chemicals,Ammonia,Africa,Coal Gasification+ CCS + ammonia synthesis,Raw material,Coal,GJ/tNH3,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7
chemicals,Ammonia,Africa,ESMR Gas + CCS + ammonia synthesis,Cost,Fixed OPEX,USD/tpa,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744,61.68671002593744
chemicals,Ammonia,Africa,ESMR Gas + CCS + ammonia synthesis,Cost,Greenfield CAPEX,USD/tpa,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488,1233.7342005187488
chemicals,Ammonia,Africa,ESMR Gas + CCS + ammonia synthesis,Cost,Total OPEX,USD/tpa,396.32723272115976,394.44155385504746,392.5558749889353,390.670196122823,388.7845172567108,386.8988383905984,382.3373094342547,377.77578047791087,373.2142515215671,368.6527225652233,364.0911936088795,363.50280511548885,362.9144166220982,362.3260281287076,361.7376396353169,361.14925114192624,360.7406145897962,360.3319780376663,359.9233414855362,359.5147049334062,359.1060683812762,359.0521101243688,358.9981518674615,358.9441936105542,358.89023535364674,358.8362770967395,359.4958452681791,360.1554134396188,360.8149816110584,361.47454978249806,362.1341179539377
chemicals,Ammonia,Africa,ESMR Gas + CCS + ammonia synthesis,Cost,Variable OPEX,USD/tpa,334.6405226952224,332.75484382911003,330.86916496299784,328.98348609688554,327.09780723077336,325.212128364661,320.65059940831725,316.08907045197344,311.52754149562963,306.9660125392859,302.4044835829421,301.8160950895514,301.2277065961608,300.6393181027701,300.05092960937947,299.4625411159888,299.0539045638588,298.64526801172883,298.23663145959875,297.8279949074688,297.4193583553388,297.3654000984314,297.3114418415241,297.25748358461675,297.2035253277093,297.14956707080205,297.80913524224167,298.46870341368134,299.128271585121,299.78783975656063,300.4474079280003
chemicals,Ammonia,Africa,ESMR Gas + CCS + ammonia synthesis,Energy,Electricity - PPA,GJ/tNH3,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648,8.435072401208648
chemicals,Ammonia,Africa,ESMR Gas + CCS + ammonia synthesis,Energy,Natural gas,GJ/tNH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chemicals,Ammonia,Africa,ESMR Gas + CCS + ammonia synthesis,Energy,Steam,GJ/tNH3,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8
chemicals,Ammonia,Africa,ESMR Gas + CCS + ammonia synthesis,Raw material,Natural gas,GJ/tNH3,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
chemicals,Ammonia,Africa,Electrolyser + Coal Gasification + ammonia synthesis,Cost,Fixed OPEX,USD/tpa,115.25,115.0,114.75,114.5,114.25,114.0,113.75,113.5,113.25,113.0,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75
chemicals,Ammonia,Africa,Electrolyser + Coal Gasification + ammonia synthesis,Cost,Greenfield CAPEX,USD/tpa,2305.0,2300.0,2295.0,2290.0,2285.0,2280.0,2275.0,2270.0,2265.0,2260.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0
chemicals,Ammonia,Africa,Electrolyser + Coal Gasification + ammonia synthesis,Cost,Total OPEX,USD/tpa,290.2748007662524,288.11189944525546,285.9492192738744,283.7867602521092,281.6245223799599,279.4625056574264,275.1072017572211,270.768241707101,266.4456255070663,262.1393531571168,257.84942465725254,256.98235879816457,256.1165606905587,255.25203033443492,254.38876772979324,253.52677287663363,252.8096054152837,252.0931641790579,251.37744916795623,250.6624603819786,249.9481978211251,249.51525550305567,249.08197089511063,248.64834399729,248.2143748095937,247.7800633320217,247.90452247246589,248.02648973085,248.14596510717405,248.26294860143807,248.37744021364205
chemicals,Ammonia,Africa,Electrolyser + Coal Gasification + ammonia synthesis,Cost,Variable OPEX,USD/tpa,175.0248007662524,173.11189944525546,171.19921927387443,169.28676025210916,167.3745223799599,165.4625056574264,161.35720175722108,157.26824170710103,153.1956255070663,149.13935315711677,145.09942465725254,144.23235879816457,143.3665606905587,142.50203033443495,141.63876772979324,140.77677287663363,140.0596054152837,139.3431641790579,138.62744916795623,137.9124603819786,137.1981978211251,136.76525550305567,136.33197089511063,135.89834399728997,135.4643748095937,135.03006333202174,135.15452247246589,135.27648973085,135.39596510717405,135.51294860143807,135.62744021364205
chemicals,Ammonia,Africa,Electrolyser + Coal Gasification + ammonia synthesis,Energy,Coal,GJ/tNH3,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705,14.705
chemicals,Ammonia,Africa,Electrolyser + Coal Gasification + ammonia synthesis,Energy,Electricity - PPA,GJ/tNH3,7.067058823529412,7.041647058823529,7.016235294117647,6.990823529411765,6.965411764705883,6.94,6.914588235294118,6.889176470588235,6.863764705882354,6.838352941176471,6.812941176470589,6.800235294117647,6.787529411764706,6.774823529411766,6.762117647058823,6.749411764705882,6.736705882352941,6.724,6.71129411764706,6.698588235294118,6.685882352941177,6.673176470588236,6.660470588235294,6.647764705882353,6.635058823529413,6.62235294117647,6.60964705882353,6.5969411764705885,6.584235294117648,6.571529411764707,6.558823529411765
chemicals,Ammonia,Africa,Electrolyser + Coal Gasification + ammonia synthesis,Energy,Steam,GJ/tNH3,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33
chemicals,Ammonia,Africa,Electrolyser + Coal Gasification + ammonia synthesis,Raw material,Coal,GJ/tNH3,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595,17.595
chemicals,Ammonia,Africa,Electrolyser + SMR + ammonia synthesis,Cost,Fixed OPEX,USD/tpa,63.64073626825573,63.39073626825573,63.14073626825573,62.89073626825573,62.64073626825573,62.39073626825573,62.14073626825573,61.89073626825573,61.64073626825573,61.39073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573,61.14073626825573
chemicals,Ammonia,Africa,Electrolyser + SMR + ammonia synthesis,Cost,Greenfield CAPEX,USD/tpa,1272.8147253651146,1267.8147253651146,1262.8147253651146,1257.8147253651146,1252.8147253651146,1247.8147253651146,1242.8147253651146,1237.8147253651146,1232.8147253651146,1227.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146,1222.8147253651146
chemicals,Ammonia,Africa,Electrolyser + SMR + ammonia synthesis,Cost,Total OPEX,USD/tpa,242.87080206319592,239.5231923666601,236.17580381974025,232.8286364224362,229.481690174748,226.13496507667568,221.61643037465225,217.1142395227141,212.62839252086124,208.15888936909363,203.7057300674113,203.10107048684483,202.49767865776045,201.8955545801581,201.29469825403788,200.6951096793997,200.17173008722887,199.64907672018208,199.12714957825935,198.6059486614608,198.08547396978636,197.7109248193101,197.33603337895815,196.96079964873067,196.58522362862752,196.20930531864877,196.1197764318372,196.0277556629657,195.93324301203407,195.83623847904244,195.73674206399076
chemicals,Ammonia,Africa,Electrolyser + SMR + ammonia synthesis,Cost,Variable OPEX,USD/tpa,179.2300657949402,176.13245609840442,173.0350675514845,169.93790015418048,166.84095390649225,163.74422880841993,159.4756941063965,155.2235032544584,150.98765625260552,146.7681531008379,142.5649937991556,141.9603342185891,141.35694238950472,140.7548183119024,140.15396198578216,139.554373411144,139.03099381897314,138.50834045192636,137.98641331000366,137.4652123932051,136.9447377015306,136.57018855105434,136.19529711070246,135.82006338047495,135.4444873603718,135.06856905039302,134.9790401635815,134.88701939470994,134.79250674377835,134.6955022107867,134.596005795735
chemicals,Ammonia,Africa,Electrolyser + SMR + ammonia synthesis,Energy,Electricity - PPA,GJ/tNH3,3.847058823529412,3.8216470588235296,3.796235294117647,3.7708235294117647,3.745411764705883,3.72,3.694588235294118,3.6691764705882353,3.6437647058823535,3.618352941176471,3.5929411764705885,3.580235294117648,3.5675294117647063,3.5548235294117654,3.542117647058824,3.5294117647058822,3.516705882352941,3.504,3.491294117647059,3.4785882352941178,3.4658823529411764,3.453176470588235,3.440470588235294,3.4277647058823533,3.4150588235294124,3.4023529411764706,3.3896470588235297,3.3769411764705883,3.3642352941176474,3.3515294117647065,3.3388235294117647
chemicals,Ammonia,Africa,Electrolyser + SMR + ammonia synthesis,Energy,Natural gas,GJ/tNH3,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495,12.495
chemicals,Ammonia,Africa,Electrolyser + SMR + ammonia synthesis,Energy,Steam,GJ/tNH3,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
chemicals,Ammonia,Africa,Electrolyser + SMR + ammonia synthesis,Raw material,Natural gas,GJ/tNH3,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998
