product,scenario,region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Ammonia,NZ+Circular,Global,62.76627512,64.19222927,66.38682368,68.1122497,69.93036968,79.15907105,84.48847597,99.06628761,116.5419615,134.8557979,153.2326391,191.1709879,224.5450741,263.5967672,303.0712684,342.3470759,384.4851382,431.5096848,472.9498178,521.1081887,573.3795812,625.361065,676.8392123,685.072705,687.8275374,690.7437835,693.0746886,709.8065004,725.9890191,745.0766857,759.3827627
Ammonia,NZ+Circular,North America,6.180138522,6.246777694,6.297338796,6.346729834,6.394926748,7.225409601,7.610754997,8.963480791,10.59225894,12.2666016,13.89431126,17.316105,20.18384744,23.60357256,27.0222783,30.39383696,34.07036504,38.29893107,41.97347583,46.43048998,51.39345101,56.38302508,61.37163119,61.7506993,61.57574886,61.44592081,61.27513998,62.67021656,64.01815031,65.68763751,66.84913554
Ammonia,NZ+Circular,Latin America,3.529098848,3.61222597,3.739210576,3.864787283,3.98896683,4.380547176,4.626228621,5.205073465,5.879864735,6.571489671,7.24825692,8.516371598,9.594115859,10.8609273,12.12705735,13.37667591,14.7332601,16.27913118,17.63482183,19.258826,21.05622709,22.85555942,24.65412802,24.87081905,24.89692348,24.93793683,24.9600413,25.51815658,26.05892555,26.70879825,27.18317335
Ammonia,NZ+Circular,Africa,3.276861053,3.439845238,3.640689604,3.840432821,4.039090237,4.516886373,4.818300035,5.467692933,6.21774563,6.985966602,7.739330656,9.001647097,10.06485717,11.32458911,12.58299014,13.82358623,15.19348159,16.75993808,18.12733159,19.7736571,21.59998603,23.46495564,25.32920219,25.54433406,25.56089042,25.5930768,25.61832729,26.20301699,26.77021812,27.45177057,27.95099679
Ammonia,NZ+Circular,Middle East,6.946810399,7.016671791,7.158233266,7.297055584,7.433173145,8.104172728,8.504291938,9.569545916,10.8255132,12.11400213,13.37167785,15.82555175,17.89800022,20.3479009,22.79577922,25.20998074,27.84979633,30.86732182,33.50361423,36.67563056,40.19359303,43.74883286,47.30258378,47.69269786,47.70174233,47.74071568,47.74344233,48.81877837,49.85994798,51.11989903,52.02942419
Ammonia,NZ+Circular,Russia,4.673955684,4.722733062,4.73888022,4.753559182,4.76687539,4.847514765,4.946114035,5.134477341,5.349383711,5.569579377,5.786445405,6.124670447,6.413639133,6.750226858,7.085990244,7.416899604,7.794235466,8.219230458,8.595011948,9.03861158,9.525819108,10.03497852,10.54344353,10.64751474,10.7024295,10.76064761,10.82031658,11.01646422,11.20781932,11.42666836,11.60035207
Ammonia,NZ+Circular,Europe,5.759207806,5.820170322,6.039687696,6.146540426,6.278826654,7.778315724,8.520672581,10.97126486,13.97240529,17.1523281,20.37435276,26.83871061,32.50593166,39.24837568,46.09699487,52.92590447,60.24716297,68.44897608,75.60273898,83.95296918,93.02062017,101.9662824,110.7899616,111.6737986,111.5353663,111.4116376,111.1630838,113.5426775,115.8164218,118.6184115,120.5430675
Ammonia,NZ+Circular,China,14.36001501,14.37414031,14.38814621,14.40203607,14.41581313,15.00135013,15.36516776,16.43483536,17.70577337,19.00979584,20.2796347,22.81166759,24.93989541,27.47166398,30.00330109,32.50116781,35.26709843,38.43654182,41.20215303,44.5394747,48.24667089,52.017528,55.78837781,56.19528141,56.19850504,56.23536076,56.26072018,57.4299494,58.56566994,59.93699706,60.9384219
Ammonia,NZ+Circular,India,6.093615316,6.337201648,6.574306682,6.810730896,7.04644105,7.281417328,7.529248964,7.77665684,8.024437534,8.272854396,8.521998533,8.569462243,8.615544006,8.660257661,8.70358519,8.745537988,8.831590839,8.916258658,8.999522075,9.081386891,9.161842553,9.29226137,9.421718755,9.550206893,9.677715492,9.804221374,9.948308784,10.09150802,10.23381852,10.37524552,10.51579712
Ammonia,NZ+Circular,Rest of Asia,11.17214137,11.84699279,13.03571895,13.87689986,14.79419512,19.25309835,21.78900608,28.75698033,37.18121073,46.11313468,55.21028154,75.35085019,93.50398378,114.4949758,135.8102919,157.1020558,179.6354016,204.4095681,226.4265983,251.4621079,278.2761325,304.679416,330.7072213,336.2039611,339.0226494,341.8468046,344.3066602,353.5261961,362.4579205,372.7408373,380.7519743
