product,scenario,year,value,region
Aluminium,1.5deg,2037,7.108916638,China - Central
Aluminium,1.5deg,2038,7.160783653,China - Central
Aluminium,1.5deg,2039,7.234211658,China - Central
Aluminium,1.5deg,2040,7.345096955,China - Central
Aluminium,1.5deg,2041,7.496159753,China - Central
Aluminium,1.5deg,2042,7.451801532,China - Central
Aluminium,1.5deg,2043,7.334141432,China - Central
Aluminium,1.5deg,2044,7.247837477,China - Central
Aluminium,1.5deg,2045,7.16404464,China - Central
Aluminium,1.5deg,2046,7.083975052,China - Central
Aluminium,1.5deg,2047,7.008332975,China - Central
Aluminium,1.5deg,2048,6.937374078,China - Central
Aluminium,1.5deg,2049,6.871983722,China - Central
Aluminium,1.5deg,2050,6.813418992,China - Central
Aluminium,1.5deg,2020,6.222833333,China - South
Aluminium,1.5deg,2021,6.638355877,China - South
Aluminium,1.5deg,2022,6.353199313,China - South
Aluminium,1.5deg,2023,6.280240682,China - South
Aluminium,1.5deg,2024,6.362626583,China - South
Aluminium,1.5deg,2025,6.253861867,China - South
Aluminium,1.5deg,2026,6.143758548,China - South
Aluminium,1.5deg,2027,5.935257627,China - South
Aluminium,1.5deg,2028,5.979986828,China - South
Aluminium,1.5deg,2029,6.040844317,China - South
Aluminium,1.5deg,2030,6.438689322,China - South
Aluminium,1.5deg,2031,6.750587332,China - South
Aluminium,1.5deg,2032,7.079167607,China - South
Aluminium,1.5deg,2033,6.987628847,China - South
Aluminium,1.5deg,2034,6.982756015,China - South
Aluminium,1.5deg,2035,7.007074072,China - South
Aluminium,1.5deg,2036,7.078956608,China - South
Aluminium,1.5deg,2037,7.108916638,China - South
Aluminium,1.5deg,2038,7.160783653,China - South
Aluminium,1.5deg,2039,7.234211658,China - South
Aluminium,1.5deg,2040,7.345096955,China - South
Aluminium,1.5deg,2041,7.496159753,China - South
Aluminium,1.5deg,2042,7.451801532,China - South
Aluminium,1.5deg,2043,7.334141432,China - South
Aluminium,1.5deg,2044,7.247837477,China - South
Aluminium,1.5deg,2045,7.16404464,China - South
Aluminium,1.5deg,2046,7.083975052,China - South
