,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,243.53398100840667,246.86203470094358,246.86203470094358,246.86203470094358,246.86203470094358,249.7777319730734,166.7761199971258,114.99119787439083,82.93930725512794,64.54329171893009,50.06681703445497,38.8017832017026,30.04009022067298,22.530067665504735,15.02004511033649,10.013363406890994,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962,8.76169298102962
1,Coal Gasification + ammonia synthesis,85.2488995025938,85.2488995025938,85.2488995025938,85.2488995025938,85.2488995025938,85.2488995025938,74.50872169165861,63.76854388072342,58.020446608593595,53.93637618273222,49.85230575687085,42.55679447928672,36.29844234997985,30.04009022067298,23.781738091366112,17.52338596205924,11.265033832752367,5.006681703445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,5.912626846268453,8.992853692536906,11.825253692536906,15.613580538805358,18.989550964666734,28.294814371557727,36.348407352587344,41.98195675402405,43.44813845746954,42.03193845746954,39.11624118533972,33.28484664108006,29.661049368950234,27.70127894308886,21.986497239643363,15.02004511033649,11.265033832752367,8.76169298102962,7.510022555168245,7.510022555168245,6.258352129306871,7.510022555168245,6.258352129306871,6.258352129306871,6.258352129306871,6.258352129306871,7.510022555168245,6.258352129306871,6.258352129306871,6.258352129306871
7,Electrolyser + SMR + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,1.2516704258613742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,2.3721268462684533,4.7442536925369065,5.4523536925369065,6.1604536925369064,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906,6.868553692536906
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,5.4523536925369065,8.532580538805359,9.240680538805359,9.948780538805359,10.656880538805359,11.364980538805359,12.616650964666732,13.868321390528108,15.828091816389481,22.744562242250854,33.20153266811223,44.3666030939736,52.699273519834975,60.48837351983497,73.23417351983497,85.27187351983497,94.47717351983498,110.30320036610343,113.13560036610343,113.13560036610343,115.25990036610342,115.25990036610342,123.75710036610343,131.54620036610342,140.0434003661034
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,3.788326846268453,6.868553692536906,7.576653692536906,8.284753692536906,8.992853692536906,9.700953692536906,10.95262411839828,12.204294544259653,13.455964970121029,23.9129353959824,32.245605821843775,45.782803093973605,61.196473519834974,70.40177351983498,85.27187351983497,95.18527351983498,111.47157351983498,125.63357351983497,127.75787351983497,127.75787351983497,127.75787351983497,129.17407351983496,135.79480036610343,140.75150036610341,147.83250036610343
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,3.6237972721298273,7.2475945442596545,10.871391816389481,12.831162242250857,14.79093266811223,16.750703093973605,18.00237351983498,19.254043945696353,20.505714371557726,21.7573847974191,23.009055223280477,24.26072564914185,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224,25.512396075003224
