,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,243.53398100840667,243.53398100840667,243.53398100840667,190.00173476727343,148.16559318334382,111.61727571781248,56.32516916376184,6.258352129306871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Coal Gasification + ammonia synthesis,85.2488995025938,85.2488995025938,85.2488995025938,81.62510223046397,78.00130495833415,74.37750768620431,52.63472405342535,40.87610149825711,29.11747894308886,18.775056387920614,11.265033832752367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,9.240680538805359,12.320907385073813,44.687255987973806,70.34958047247552,91.72792441817187,72.40931430522788,54.1050189962749,46.9740372928294,35.37994431179978,32.00397388593841,25.347866500864598,10.88599298102962,5.006681703445497,3.7550112775841225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Electrolyser + SMR + ammonia synthesis,0.0,0.0,0.0,23.29019763823326,42.54424158392961,59.83851510376459,49.64190771869078,43.39815675402404,37.51884547643992,26.632852495410305,24.508552495410303,19.516471956604942,8.382652129306871,2.5033408517227485,2.5033408517227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,0.0,0.0,3.6237972721298273,7.2475945442596545,10.871391816389481,14.495189088519309,16.454959514380683,18.414729940242058,13.01029298102962,14.261963406890994,14.261963406890994,10.013363406890994,10.013363406890994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,5.99592411839828,11.710705821843778,13.670476247705151,16.58617351983498,17.837843945696353,19.089514371557726,19.797614371557728,19.797614371557728,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191,21.0492847974191
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,12.864477810935186,20.243286360649137,24.870927212371885,28.494724484501713,29.746394910363087,30.99806533622446,31.70616533622446,31.70616533622446,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836,32.957835762085836
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,15.449050964666732,30.487810479047415,43.860478177038615,60.4779022954369,73.76727272129827,81.39184314715965,99.09434314715965,113.50416999342809,131.75024041928947,151.57704041928946,166.44714041928947,183.6893672655579,200.68376726555792,222.17459411182637,244.83379411182636,272.4496941118264,296.7729209580948,318.2637478043633,322.0520746506317,324.1763746506317,324.8844746506317,327.25660149690015,333.87732834316864,345.7025820357055,355.61598203570554
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,25.610277810935184,41.81741047904742,53.526051330770166,67.06324860289999,77.52021902876136,86.1007163008912,103.09511630089119,122.21381630089118,144.24821357302102,160.534513573021,182.02534041928948,205.39264041928945,231.8401672655579,250.25076726555793,270.7856672655579,291.56839411182636,317.3078209580948,340.6751209580948,347.0480209580948,349.42014780436324,351.7922746506317,354.16440149690015,364.0778014969002,371.1588014969002,379.90382834316864
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,3.6237972721298273,5.583567697991201,7.543338123852576,9.50310854971395,10.754778975575324,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699,12.006449401436699
3,Natural Gas ATR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,6.835238123852576,14.345260679020821,16.84860153074357,20.603612808327693,20.603612808327693,21.855283234189066,24.358624085911813,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319
4,Oversized ATR + CCS,0.0,0.0,0.0,0.0,0.0,0.0,8.08690854971395,15.596931104882195,18.100271956604942,23.10695366005044,23.10695366005044,23.10695366005044,23.10695366005044,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319,25.61029451177319
