product,scenario,region,year,value
Urea,NZ,Europe,2032,17.79807741
Urea,NZ,China,2032,52.03322209
Urea,NZ,India,2032,21.45508894
Urea,NZ,Rest of Asia,2032,29.21239039
Urea,NZ,Oceania,2032,2.16608247
Ammonia,NZ,Global,2033,263.6174579
Ammonia,NZ,North America,2033,23.40931133
Ammonia,NZ,Latin America,2033,11.07601914
Ammonia,NZ,Africa,2033,10.84424175
Ammonia,NZ,Middle East,2033,21.58181016
Ammonia,NZ,Russia,2033,6.532756505
Ammonia,NZ,Europe,2033,38.90570341
Ammonia,NZ,China,2033,30.01050392
Ammonia,NZ,India,2033,7.846865581
Ammonia,NZ,Rest of Asia,2033,112.6254988
Ammonia,NZ,Oceania,2033,0.784747298
Ammonium nitrate,NZ,Global,2033,59.60364403
Ammonium nitrate,NZ,North America,2033,5.460621918
Ammonium nitrate,NZ,Latin America,2033,4.263602715
Ammonium nitrate,NZ,Africa,2033,3.89313422
Ammonium nitrate,NZ,Middle East,2033,8.079603138
Ammonium nitrate,NZ,Russia,2033,3.996702225
Ammonium nitrate,NZ,Europe,2033,4.907344891
Ammonium nitrate,NZ,China,2033,14.13012945
Ammonium nitrate,NZ,India,2033,6.159420905
Ammonium nitrate,NZ,Rest of Asia,2033,8.097094805
Ammonium nitrate,NZ,Oceania,2033,0.615989769
Urea,NZ,Global,2033,216.9054133
Urea,NZ,North America,2033,19.87191343
Urea,NZ,Latin America,2033,15.51580485
Urea,NZ,Africa,2033,14.16762181
Urea,NZ,Middle East,2033,29.40272674
Urea,NZ,Russia,2033,14.54451925
Urea,NZ,Europe,2033,17.85846636
Urea,NZ,China,2033,51.42137897
Urea,NZ,India,2033,22.41493383
Urea,NZ,Rest of Asia,2033,29.46638119
Urea,NZ,Oceania,2033,2.24166689
Ammonia,NZ,Global,2034,303.1415581
Ammonia,NZ,North America,2034,26.81329121
Ammonia,NZ,Latin America,2034,12.36585581
Ammonia,NZ,Africa,2034,12.16699473
Ammonia,NZ,Middle East,2034,24.12631622
Ammonia,NZ,Russia,2034,6.865237765
Ammonia,NZ,Europe,2034,45.716201
Ammonia,NZ,China,2034,32.2519895
Ammonia,NZ,India,2034,8.182881466
Ammonia,NZ,Rest of Asia,2034,133.8422957
Ammonia,NZ,Oceania,2034,0.810494697
Ammonium nitrate,NZ,Global,2034,60.24098166
Ammonium nitrate,NZ,North America,2034,5.491788148
Ammonium nitrate,NZ,Latin America,2034,4.370096689
Ammonium nitrate,NZ,Africa,2034,3.986914153
Ammonium nitrate,NZ,Middle East,2034,8.264986419
Ammonium nitrate,NZ,Russia,2034,4.026373615
Ammonium nitrate,NZ,Europe,2034,4.922327417
Ammonium nitrate,NZ,China,2034,13.96200049
Ammonium nitrate,NZ,India,2034,6.423177592
Ammonium nitrate,NZ,Rest of Asia,2034,8.157116863
Ammonium nitrate,NZ,Oceania,2034,0.636200267
Urea,NZ,Global,2034,219.2247678
Urea,NZ,North America,2034,19.98533139
Urea,NZ,Latin America,2034,15.90335027
Urea,NZ,Africa,2034,14.50889918
Urea,NZ,Middle East,2034,30.07736061
Urea,NZ,Russia,2034,14.6524973
Urea,NZ,Europe,2034,17.91298972
Urea,NZ,China,2034,50.80953584
Urea,NZ,India,2034,23.37477872
Urea,NZ,Rest of Asia,2034,29.68480927
Urea,NZ,Oceania,2034,2.315215524
Ammonia,NZ,Global,2035,342.4490722
Ammonia,NZ,North America,2035,30.16870184
Ammonia,NZ,Latin America,2035,13.63705114
Ammonia,NZ,Africa,2035,13.47073785
Ammonia,NZ,Middle East,2035,26.63403446
Ammonia,NZ,Russia,2035,7.191843719
Ammonia,NZ,Europe,2035,52.50564536
Ammonia,NZ,China,2035,34.45983569
Ammonia,NZ,India,2035,8.518897351
Ammonia,NZ,Rest of Asia,2035,155.0267845
Ammonia,NZ,Oceania,2035,0.835540279
Ammonium nitrate,NZ,Global,2035,60.85487953
Ammonium nitrate,NZ,North America,2035,5.521005111
Ammonium nitrate,NZ,Latin America,2035,4.474368597
Ammonium nitrate,NZ,Africa,2035,4.078710857
Ammonium nitrate,NZ,Middle East,2035,8.446314015
Ammonium nitrate,NZ,Russia,2035,4.054601808
Ammonium nitrate,NZ,Europe,2035,4.935707523
Ammonium nitrate,NZ,China,2035,13.79387154
Ammonium nitrate,NZ,India,2035,6.686934279
Ammonium nitrate,NZ,Rest of Asia,2035,8.207505922
Ammonium nitrate,NZ,Oceania,2035,0.655859873
Urea,NZ,Global,2035,221.458822
Urea,NZ,North America,2035,20.09165572
Urea,NZ,Latin America,2035,16.28280931
Urea,NZ,Africa,2035,14.84295933
Urea,NZ,Middle East,2035,30.73723532
Urea,NZ,Russia,2035,14.75522336
Urea,NZ,Europe,2035,17.96168167
Urea,NZ,China,2035,50.19769272
Urea,NZ,India,2035,24.33462361
Urea,NZ,Rest of Asia,2035,29.8681816
Urea,NZ,Oceania,2035,2.386759385
Ammonia,NZ,Global,2036,384.2961475
Ammonia,NZ,North America,2036,33.79827761
Ammonia,NZ,Latin America,2036,15.00028071
Ammonia,NZ,Africa,2036,14.8708166
Ammonia,NZ,Middle East,2036,29.32626403
Ammonia,NZ,Russia,2036,7.540801783
Ammonia,NZ,Europe,2036,59.76336958
Ammonia,NZ,China,2036,36.86951821
Ammonia,NZ,India,2036,8.854913236
Ammonia,NZ,Rest of Asia,2036,177.4120209
Ammonia,NZ,Oceania,2036,0.859884846
Ammonium nitrate,NZ,Global,2036,61.44537377
Ammonium nitrate,NZ,North America,2036,5.548376936
Ammonium nitrate,NZ,Latin America,2036,4.576419999
Ammonium nitrate,NZ,Africa,2036,4.168494805
Ammonium nitrate,NZ,Middle East,2036,8.623548219
Ammonium nitrate,NZ,Russia,2036,4.081363512
Ammonium nitrate,NZ,Europe,2036,4.947518674
Ammonium nitrate,NZ,China,2036,13.62574259
Ammonium nitrate,NZ,India,2036,6.950690966
Ammonium nitrate,NZ,Rest of Asia,2036,8.248248856
Ammonium nitrate,NZ,Oceania,2036,0.674969215
Urea,NZ,Global,2036,223.6077074
Urea,NZ,North America,2036,20.19126535
Urea,NZ,Latin America,2036,16.65418763
Urea,NZ,Africa,2036,15.16969479
Urea,NZ,Middle East,2036,31.38221364
Urea,NZ,Russia,2036,14.85261268
Urea,NZ,Europe,2036,18.00466398
Urea,NZ,China,2036,49.5858496
Urea,NZ,India,2036,25.2944685
Urea,NZ,Rest of Asia,2036,30.01645044
Urea,NZ,Oceania,2036,2.456300765
Ammonia,NZ,Global,2037,431.0106103
Ammonia,NZ,North America,2037,37.97845493
Ammonia,NZ,Latin America,2037,16.55032168
Ammonia,NZ,Africa,2037,16.46610629
Ammonia,NZ,Middle East,2037,32.39268095
Ammonia,NZ,Russia,2037,7.936357329
Ammonia,NZ,Europe,2037,67.90026278
Ammonia,NZ,China,2037,39.68287341
Ammonia,NZ,India,2037,9.190929121
Ammonia,NZ,Rest of Asia,2037,202.0290844
Ammonia,NZ,Oceania,2037,0.883539369
Ammonium nitrate,NZ,Global,2037,62.01242855
