,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,243.53398100840667,243.53398100840667,243.53398100840667,232.5313751865629,224.03211021644188,216.24094524632085,157.73121963102236,122.81361344307516,99.22767222524898,82.75811154622816,69.91234813933717,59.026355158307545,49.556562177277925,44.54988047383243,39.54319877038693,35.788187492802805,33.28484664108006,30.78150578935731,29.529835363495938,28.278164937634564,27.02649451177319,25.774824085911813,24.52315366005044,23.271483234189066,22.019812808327693,22.019812808327693,22.019812808327693,22.019812808327693,22.019812808327693,22.019812808327693,22.019812808327693
1,Coal Gasification + ammonia synthesis,85.2488995025938,85.2488995025938,85.2488995025938,85.2488995025938,85.2488995025938,85.2488995025938,80.50464581005689,75.76039211751998,71.01613842498307,66.27188473244617,63.191657886177715,61.06735788617772,58.94305788617772,56.818757886177714,54.694457886177716,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772,52.57015788617772
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,9.240680538805359,12.320907385073813,22.53211593478776,31.195910479047416,43.614716300891196,39.840990619262875,42.34433147098563,44.00835831725408,42.34433147098563,39.4286341988558,34.5531665008646,32.59339607500323,29.92552564914185,26.0059847974191,22.086443945696352,18.166903093973605,14.247362242250857,10.327821390528108,8.368050964666732,6.408280538805359,5.700180538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359
7,Electrolyser + SMR + ammonia synthesis,0.0,0.0,0.0,3.6237972721298273,7.2475945442596545,10.163291816389481,5.006681703445497,6.258352129306871,5.006681703445497,3.7550112775841225,2.5033408517227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359,4.992080538805359
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,11.152534231342266,15.648961077610718,18.72918792387917,21.101314770147624,21.809414770147626,22.517514770147624,23.225614770147622,23.933714770147624,24.641814770147626,25.349914770147624,25.349914770147624,25.349914770147624,25.349914770147624,25.349914770147624,60.29464161641607,96.40774161641608,142.43424161641607,190.83286846268453,197.91386846268452,199.33006846268452,202.16246846268453,203.5786684626845,220.82089530895297,236.39909530895298,254.80969530895297
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,13.276834231342265,18.481361077610718,22.97778792387917,30.306614770147625,37.635441616416074,50.38124161641608,79.66116846268453,102.32036846268453,130.64436846268453,158.2602684626845,185.16806846268452,215.86419530895296,247.72869530895298,276.760795308953,276.760795308953,276.760795308953,276.760795308953,276.760795308953,276.760795308953,276.760795308953,276.760795308953,276.760795308953,276.760795308953,276.760795308953,276.760795308953
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
