uuid,product,region,technology,technology_classification,annual_production_capacity,annual_production_volume,cuf,year_commissioned,asset_lifetime,retrofit_status,rebuild_status,greenfield_status,stay_same_status
26b802e859ca44c2bab2505a9ab49318,Urea,China,Coal Gasification + ammonia synthesis,initial,1,0.6,0.6,2012.105263158,30,False,False,False,False
f91299ddd763436298ca7ab97cfbdcbb,Urea,China,Coal Gasification + ammonia synthesis,initial,1,0.6,0.6,2012.105263158,30,False,False,False,False
b4892476f79d44c084e056269cb43869,Urea,China,Coal Gasification + ammonia synthesis,initial,1,0.6,0.6,2012.105263158,30,False,False,False,False
0a36bcc272f947bdb2bc9b54e156c0f4,Urea,China,Coal Gasification + ammonia synthesis,initial,1,0.6,0.6,2012.105263158,30,False,False,False,False
2526bb2ceab240ad92e95800a104cb5d,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
6e729031994043b8a623cc7210678dff,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
b6ca797fc6c64c5987e48bbf736e515e,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
5f0e96ce76ef475b9459616aa4bee8e1,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
c8b55b1d30a04a0683fd8a225dea715a,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
4bf8b5cc3d6c49f3801fff34ca253b4f,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
505325786c804808953d8269c358232d,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
2a813fcbba6c42c89f4fb0b4ab211da2,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
f8804c4f1fe24e57b80dd593d7a973fc,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
0d0578bd92a741b2ba1af1d0aa22095b,Urea,China,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2012.105263158,30,False,False,False,False
b462ae396bfb404397366f6fb66152e9,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
be87837da1b34bed9fb2564dc1449d38,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
6ad6367a22354212ab99e845a5ce4482,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
4f4599d5dbdd4d7f96ea48eb0941bb06,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
58c62a93488b4e7493b2d175fa072446,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
d641337f9bde4af9aefb501e98d3d67b,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
8a145dd229354547a1109efb91251508,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
39b800d056e7437690f804e0ec85bc18,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
a17d38f65c104a03aaf2763931aca7f1,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
8060a102c25748de99ba2a95ca5b57f1,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
685fc5853a6c47c096f6108a0973cefb,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
5195055340204cf8979102a5b538718a,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
47975fe6e14c4a759d0a3a251e5970ab,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
5740da5ec04a4c60a6cf1ead9b965f18,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
7133d8d3532841c980f79c6e5521adf2,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
573db026ccdc44bfadc159f3a0025121,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
bd03eeba93324214ad01cab26fefb094,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
5b1133012e694508a551858221757243,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
cbfcd57c15d349588f35c44b9360fdd1,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
60eb2121ba8c4a9ca4354795b176945b,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
192d1eb7b9fc44209fb7239c6a65838f,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
d1aadb1a2bdd4612ba04032c1fa5d2f6,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
58b1fd7f9cfc42f1bf3a7bd9602119e4,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
65a00741f0a144cdb96118fce737975c,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
987fb2a75cec4b478b5fe44b5a6213c7,Urea,India,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2010.681818182,30,False,False,False,False
b5fee8c332fa44faad9228b2b2a874c1,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
0b1e57c272d147858dc8768325bf27c4,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
3d1f5bb8656c4fa38f13e30326a4aac6,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
6d0b58a0de5c44dd83b107f6959cd619,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
13af5ff1b351490cb08ad0820cf9700b,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
b1b54a7efe5f4c3b9b1dfa3c5c7da9b1,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
f335117d12e5489aa3f8e9bd7fc1033e,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
17dcf786065a49e2ab35181dc78da7e1,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
149718a024cb4fd1aa39622cacfacfc1,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
cdf3eccdc3e9487cb46d7d4b64f52f39,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
2cb1c4fa6af941f88d5be6226a8ded29,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
746f0438767a4df894c79ed7dbf7692b,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
d4a366878b0d4372821a25935d5c834c,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
3426488d29cc49da87fbe26b01b06164,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
b733a8d5ccdc48aead606fe32335fb29,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
9af25e40f0a24049acdf1aea89d98ed8,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
21adaabe60f14d42bd65607d039f1ce3,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
49c211caf9c24a9e9e8f99f942f63fdf,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
20e8cc02b66b47439ab045180e4e00ea,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
78e6bbf7cd1c4cd6aae0a1ca865fa2e7,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
a6d57dba6910400f95b869328f8052df,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
bab183cb2d8e46c6853c3962749b9fa3,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
068f3a708c7e4561bf89cc521459816e,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
dee837e9744d44a68ac18f66e6ef4096,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
2722f19d0a7b4750a825f08569520a63,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
d68e36cdd1834416b93e1e9e830b1b95,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
68320e8ea53d49878ad935ecba524ee6,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
c9bbc314e83e48f58540c655e3ecbf88,Urea,Rest of Asia,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2005.77099567,30,False,False,False,False
06e13ae4ec55486ba253c12a6c86b1b4,Urea,Oceania,Natural Gas SMR + ammonia synthesis,initial,1,0.95,0.95,2013.0,30,False,False,False,False
