product,technology,year,region,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream
Aluminium,Carbon Anode + Hydro,2020,Rest of Europe,2.092707548,,0,,
Aluminium,Carbon Anode + Small Modular Reactor,2020,Rest of Europe,2.092707548,,0,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2020,Rest of Europe,1.135485652,,1.827386698,,
Aluminium,Carbon Anode+CCS + Grid,2020,Rest of Europe,1.135485652,,3.654773396,,
Aluminium,Carbon Anode+CCS + Coal,2020,Rest of Europe,17.64184936,,0,,
Aluminium,Carbon Anode+CCS + Natural Gas,2020,Rest of Europe,9.000173823,,0,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2020,Rest of Europe,2.786122022,,0,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2020,Rest of Europe,1.921954469,,0,,
Aluminium,Carbon Anode+CCS + Hydro,2020,Rest of Europe,1.135485652,,0,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2020,Rest of Europe,1.135485652,,0,,
Aluminium,Inert Anode + PPA+Grid,2020,Rest of Europe,0.062707548,,1.827386698,,
Aluminium,Inert Anode + Grid,2020,Rest of Europe,0.062707548,,3.654773396,,
Aluminium,Inert Anode + Coal,2020,Rest of Europe,16.56907125,,0,,
Aluminium,Inert Anode + Natural Gas,2020,Rest of Europe,7.927395719,,0,,
Aluminium,Inert Anode + Coal+CCS,2020,Rest of Europe,1.713343918,,0,,
Aluminium,Inert Anode + Natural Gas+CCS,2020,Rest of Europe,0.849176365,,0,,
Aluminium,Inert Anode + Hydro,2020,Rest of Europe,0.062707548,,0,,
Aluminium,Inert Anode + Small Modular Reactor,2020,Rest of Europe,0.062707548,,0,,
Aluminium,Carbon Anode + PPA+Grid,2020,Middle East,2.092707548,,2.172009186,,
Aluminium,Carbon Anode + Grid,2020,Middle East,2.092707548,,4.344018372,,
Aluminium,Carbon Anode + Coal,2020,Middle East,18.20502295,,0,,
Aluminium,Carbon Anode + Natural Gas,2020,Middle East,9.769645889,,0,,
