,technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,Natural Gas SMR + ammonia synthesis,243.53398100840667,190.00173476727343,148.16559318334382,111.61727571781248,83.98057964280926,64.05175126579724,5.006681703445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Coal Gasification + ammonia synthesis,85.2488995025938,81.62510223046397,78.00130495833415,74.37750768620431,70.75371041407449,67.12991314194466,48.7151832017026,36.956560646534356,25.19793809136611,16.271715536197863,8.76169298102962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,0.0,38.23105871584398,63.89338320034569,85.27172714604204,103.98220066587702,116.69675006731372,82.53311234340795,71.28267967529573,62.191927545988854,46.13472328737511,40.09088243565236,31.770748204310095,12.30219298102962,3.7550112775841225,3.7550112775841225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Electrolyser + SMR + ammonia synthesis,0.0,24.541868064094633,43.79591200979099,61.09018552962596,73.09663493106267,82.43521390663798,71.9574641066114,60.70703143849916,50.36460888333092,35.723604624717176,32.183104624717174,27.191024085911813,11.050522555168245,3.7550112775841225,2.5033408517227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Electrolyser + Coal Gasification + ammonia synthesis,0.0,3.6237972721298273,7.2475945442596545,10.871391816389481,14.495189088519309,18.118986360649135,20.07875678651051,22.038527212371886,23.998297638233257,18.59386067902082,18.181504258613742,18.181504258613742,12.516704258613743,12.516704258613743,2.5033408517227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Electrolyser - grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,7.130981703445497,9.090752129306871,11.050522555168245,13.966219827298072,15.217890253159446,15.217890253159446,15.925990253159446,15.925990253159446,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082,17.17766067902082
15,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,15.746859514380683,21.87399763823326,23.833768064094635,26.74946533622446,29.417335762085834,30.669006187947208,31.37710618794721,31.37710618794721,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996,33.88044703966996
16,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,19.45188908851931,27.15975678651051,35.32789763823326,51.36843576208583,57.576806187947206,66.15730346007703,87.64813030634548,101.81013030634548,122.01597115806823,138.30227115806824,159.79309800433668,177.49559800433667,199.44669800433667,219.9815980043367,246.18129800433667,273.0890980043367,298.8285248506051,314.40672485060514,318.6553248506051,321.7355516968736,324.815778543142,327.8960053894105,335.93293223567895,347.7581859282158,354.83918592821584
17,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,23.075686360649136,32.03522448450171,44.86432175663154,62.981243147159645,81.72296726555793,90.05563769141929,106.3419376914193,124.75253769141929,144.95837854314203,166.03684896900342,181.61504896900342,200.73374896900341,223.3929489690034,238.51087581527187,256.9214758152719,276.0401758152719,298.2391026615403,330.35142950780875,336.26405635407724,337.68025635407724,337.68025635407724,340.0523832003457,349.9657832003457,355.63058320034565,368.6242100466141
2,Coal Gasification+ CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,3.6237972721298273,5.583567697991201,7.543338123852576,7.130981703445497,8.382652129306871,9.634322555168245,7.510022555168245,7.510022555168245,1.2516704258613742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Natural Gas ATR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,6.835238123852576,11.002605821843778,14.214046673566525,19.92882837701202,19.92882837701202,19.92882837701202,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752,24.93551008045752
4,Oversized ATR + CCS,0.0,0.0,0.0,0.0,0.0,0.0,6.587411277584122,10.342422555168245,14.970063406890993,19.97674511033649,21.39294511033649,22.644615536197865,26.399626813781985,28.35939723964336,28.35939723964336,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734,29.611067665504734
6,Natural Gas SMR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,20.49111320691759,25.910151330770166,29.665162608354287,36.63161473766116,37.33971473766116,39.00374158392961,44.01042328737511,46.51376413909786,46.51376413909786,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923,47.76543456495923
13,ESMR Gas + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664026846268453,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395,6.67070854971395
9,GHR + CCS + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,26.40374005318604,32.23513459744569,38.82254587502982,47.205198004336694,52.54093885605944,54.20496570232789,62.539701098310296,65.75114195003304,67.00281237589442,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716,69.50615322761716
14,Methane Pyrolysis + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516704258613742,5.714781703445497,10.342422555168245,14.509790253159446,17.013131104882195,17.721231104882197,17.721231104882197,17.721231104882197,17.721231104882197,17.721231104882197,18.429331104882195,18.429331104882195,18.429331104882195,18.429331104882195,18.429331104882195,18.429331104882195,18.429331104882195,18.429331104882195,18.429331104882195,18.429331104882195
11,Biomass Digestion + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516704258613742,1.9597704258613742,1.9597704258613742,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484,3.2114408517227484
12,Biomass Gasification + ammonia synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7081,0.7081,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742,1.9597704258613742
18,Waste to ammonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24452411839828,18.989550964666734,23.238150964666733,29.281991816389482,34.07416224225086,37.61466224225085,44.235389088519305,48.73181593478776,55.81281593478776,59.35331593478776,66.68214278105621,73.76314278105622,79.42794278105622,79.42794278105622,79.42794278105622,80.8441427810562,80.8441427810562,81.55224278105621,82.96844278105621,83.67654278105621
