variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
emissions_ch4_scope1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope2,18.179876030433487,16.72565089835807,15.285849390863126,13.95782841851611,12.770133339160125,11.687034626903092,7.51684599553582,5.293982439999149,3.4686804752366793,2.117760309797664,1.2369122152361378,0.3711787808725871,0.11356382231759266,0.02122601142676941,0.01948794901213671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope3_downstream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_ch4_scope3_upstream,1.171351971775952,1.1734773190027006,1.1624972247550744,1.1613590089959078,1.1540973580957932,1.1523378512971254,0.9698882523956097,0.9262426077241539,0.8797860732195705,0.7983181119701727,0.7675641234656768,0.7427275607386233,0.6577223434345741,0.6518069768889195,0.6260527007081942,0.6205650983311992,0.6277052167776154,0.6277052167776154,0.6277052167776154,0.6277052167776154,0.6277052167776154,0.6348453352240315,0.6348453352240315,0.6348453352240315,0.6348453352240315,0.6348453352240315,0.6348453352240315,0.6348453352240315,0.6348453352240315,0.6348453352240315,0.6348453352240315
emissions_co2_scope1,119.4512832205749,113.60724920687038,108.37652472509535,103.88013088698146,100.39479884512703,98.38866015928114,65.01087587835848,54.60920803101509,44.406672347925344,33.17377441929796,26.668819147683394,20.59441244797274,11.354326617417653,7.9474286518594335,4.141402406184021,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658,2.868079987510658
emissions_co2_scope1_captured,0.0,6.649288070320253,10.62622701739077,14.088822641842846,17.005321595196467,18.87499265493334,26.766665351092055,28.99840110291898,32.242759125279385,33.110221627171704,34.645378842060055,34.90441186767546,32.910712776738414,32.51107709884823,30.460713201449277,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784,30.110041753572784
emissions_co2_scope2,18.179876030433487,16.72565089835807,15.285849390863126,13.95782841851611,12.770133339160125,11.687034626903092,7.51684599553582,5.293982439999149,3.4686804752366793,2.117760309797664,1.2369122152361378,0.3711787808725871,0.11356382231759266,0.02122601142676941,0.01948794901213671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions_co2_scope3_downstream,47.118437809092626,47.118437809092626,47.118437809092626,47.118437809092626,47.118437809092626,47.118437809092626,47.118437809092626,47.42440169096985,47.42440169096985,47.73036557284707,47.73036557284707,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296,48.036329454724296
emissions_co2_scope3_upstream,4.058264965407383,19.870950428921486,19.736675904906384,19.634039109060893,19.672548369678935,19.78469169370024,15.384636828758687,14.530775789220996,14.49314634843338,14.268935119757549,13.75830301321705,13.423864952564989,13.096316306496684,12.682720504145502,13.058788503057357,13.186453464258932,13.237118019258935,13.237118019258935,13.237118019258935,13.237118019258935,13.237118019258935,13.287782574258932,13.287782574258932,13.287782574258932,13.287782574258932,13.287782574258932,13.287782574258932,13.287782574258932,13.287782574258932,13.287782574258932,13.287782574258932
emissions_n2o_scope1,0.0,0.04297864122097409,0.06826019488037062,0.08595728244194818,0.09859805927164644,0.10618252536946542,0.12893592366292228,0.13146407902886192,0.1339922343948016,0.13652038976074124,0.13904854512668088,0.1339922343948016,0.1339922343948016,0.1339922343948016,0.13652038976074124,0.13652038976074124,0.13904854512668088,0.14157670049262053,0.1441048558585602,0.14663301122449984,0.14663301122449984,0.14916116659043951,0.1542174773223188,0.15674563268825845,0.1592737880541981,0.16180194342013776,0.1643300987860774,0.16938640951795672,0.17191456488389636,0.17697087561577565,0.17949903098171535
emissions_n2o_scope2,18.179876030433487,16.72565089835807,15.285849390863126,13.95782841851611,12.770133339160125,11.687034626903092,7.51684599553582,5.293982439999149,3.4686804752366793,2.117760309797664,1.2369122152361378,0.3711787808725871,0.11356382231759266,0.02122601142676941,0.01948794901213671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
